Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Łukasz Poręba,26,2026-05-17,SV 07 Elversberg,Preußen Münster,2. Bundesliga,7.2,90,,0,0.0,0,0,0.08,0.04,37,42,1,0,1,0,3,52,M,MC
Łukasz Poręba,26,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,6.4,66,,0,0.0,0,0,0.0,0.01,27,34,1,0,0,0,2,37,M,MC
Łukasz Poręba,26,2026-05-03,SV 07 Elversberg,SC Paderborn 07,2. Bundesliga,7.8,90,,0,0.0,0,0,0.0,0.32,30,36,1,0,2,0,5,54,M,MC
Łukasz Poręba,26,2026-04-25,Darmstadt 98,SV 07 Elversberg,2. Bundesliga,6.3,75,,0,0.0,0,0,0.0,0.01,20,22,0,0,0,0,2,31,M,MC
Łukasz Poręba,26,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,7.0,90,,0,0.0,0,0,0.0,0.04,34,41,0,0,2,0,4,52,M,MC
Łukasz Poręba,26,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,6.7,79,,0,0.0,0,0,0.0,0.02,30,37,0,0,4,0,4,49,M,MC
Łukasz Poręba,26,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,6.9,90,,0,0.0,0,0,0.03,0.02,25,27,1,0,3,0,5,39,M,MC
Łukasz Poręba,26,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,7.3,90,,0,0.0,0,0,0.18,0.06,50,55,2,0,1,0,6,67,M,MC
Łukasz Poręba,26,2026-03-13,SpVgg Greuther Fürth,SV 07 Elversberg,2. Bundesliga,7.0,90,,0,0.0,0,0,0.07,0.23,44,49,1,0,1,0,3,66,M,MC
Łukasz Poręba,26,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,8.5,90,,0,0.0,1,0,0.06,0.06,41,52,0,0,1,0,6,65,M,MC
Łukasz Poręba,26,2026-02-28,Holstein Kiel,SV 07 Elversberg,2. Bundesliga,6.2,90,,0,0.0,0,0,0.08,0.02,37,45,0,0,0,0,3,51,M,MC
Łukasz Poręba,26,2026-02-21,SV 07 Elversberg,Eintracht Braunschweig,2. Bundesliga,7.4,90,,0,0.0,0,0,0.0,0.06,53,58,1,0,0,0,4,67,M,MC
Łukasz Poręba,26,2026-02-14,SG Dynamo Dresden,SV 07 Elversberg,2. Bundesliga,6.9,90,,0,0.0,0,0,0.04,0.29,42,52,2,0,1,0,7,62,M,MC
Łukasz Poręba,26,2026-02-07,SV 07 Elversberg,Hertha BSC,2. Bundesliga,7.2,90,,0,0.0,0,0,0.11,0.25,50,57,0,0,0,0,2,70,M,MC
