Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Nicholas Mickelson,26,2026-05-17,SV 07 Elversberg,Preußen Münster,2. Bundesliga,6.8,11,,0,0.0,0,0,0.0,0.0,4,4,0,0,0,0,0,8,D,CB
Nicholas Mickelson,26,2026-05-10,Fortuna Düsseldorf,SV 07 Elversberg,2. Bundesliga,6.7,9,,0,0.0,0,0,0.0,0.08,5,5,1,0,0,0,1,10,D,CB
Nicholas Mickelson,26,2026-05-03,SV 07 Elversberg,SC Paderborn 07,2. Bundesliga,6.6,28,,0,0.0,0,0,0.0,0.0,2,4,0,0,0,0,3,15,D,CB
Nicholas Mickelson,26,2026-04-25,Darmstadt 98,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Nicholas Mickelson,26,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,6.9,45,,0,0.0,0,0,0.0,0.04,19,20,0,0,0,0,1,26,D,CB
Nicholas Mickelson,26,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Nicholas Mickelson,26,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,6.7,17,,0,0.0,0,0,0.0,0.02,6,6,0,0,1,0,0,12,D,CB
Nicholas Mickelson,26,2026-03-31,Thailand,Turkmenistan,"AFC Asian Cup, Qualification Group D",7.2,76,,0,0.0,0,0,0.0,0.03,20,26,1,0,1,0,2,47,D,CB
Nicholas Mickelson,26,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,6.7,28,,0,0.0,0,0,0.0,0.21,18,18,2,0,0,0,0,25,D,CB
Nicholas Mickelson,26,2026-03-13,SpVgg Greuther Fürth,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Nicholas Mickelson,26,2026-03-06,SV 07 Elversberg,1. FC Magdeburg,2. Bundesliga,6.7,17,,0,0.0,0,0,0.0,0.01,8,8,0,0,0,0,2,17,D,CB
Nicholas Mickelson,26,2026-02-28,Holstein Kiel,SV 07 Elversberg,2. Bundesliga,6.8,59,,0,0.0,0,0,0.0,0.01,16,18,0,0,1,0,2,33,D,CB
Nicholas Mickelson,26,2026-02-21,SV 07 Elversberg,Eintracht Braunschweig,2. Bundesliga,6.8,68,,0,0.0,0,0,0.0,0.04,20,26,0,0,1,0,2,49,D,CB
Nicholas Mickelson,26,2026-02-14,SG Dynamo Dresden,SV 07 Elversberg,2. Bundesliga,7.4,71,,0,0.0,1,0,0.08,0.1,32,40,0,0,1,0,2,61,D,CB
Nicholas Mickelson,26,2026-02-07,SV 07 Elversberg,Hertha BSC,2. Bundesliga,6.4,90,,0,0.0,0,0,0.12,0.1,42,51,3,0,0,0,5,75,D,CB
