Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Cheick Doucouré,2024-11-30,Crystal Palace,Newcastle United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Cheick Doucouré,2024-12-03,Ipswich Town,Crystal Palace,6.5,45,4847.0,9.0,107.71,0,0,0.13,0.02,17,18,0,0,0,0,1,26,0,1.86
Cheick Doucouré,2024-12-07,Crystal Palace,Manchester City,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Cheick Doucouré,2024-12-15,Brighton & Hove Albion,Crystal Palace,6.4,10,1063.0,2.0,106.3,0,0,0.19,0.0,1,2,0,0,0,0,0,3,0,1.88
Cheick Doucouré,2024-12-18,Arsenal,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Cheick Doucouré,2024-12-21,Crystal Palace,Arsenal,6.3,22,2381.0,6.0,108.23,0,0,0.0,0.01,9,9,0,0,1,0,1,14,0,2.52
Cheick Doucouré,2024-12-26,Bournemouth,Crystal Palace,6.8,37,4061.0,7.0,109.76,0,0,0.0,0.04,25,30,1,0,0,0,2,36,0,1.72
Cheick Doucouré,2024-12-29,Crystal Palace,Southampton,6.7,11,1172.0,2.0,106.55,0,0,0.0,0.0,1,1,0,0,0,0,0,4,0,1.71
Cheick Doucouré,2025-01-04,Crystal Palace,Chelsea,6.8,69,7425.0,15.0,107.61,0,0,0.02,0.01,18,22,0,0,1,0,4,31,0,2.02
Cheick Doucouré,2025-01-12,Crystal Palace,Stockport County,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Cheick Doucouré,2025-01-15,Leicester City,Crystal Palace,6.7,70,7652.0,18.0,109.31,0,0,0.0,0.02,24,33,0,0,3,0,9,45,0,2.35
Cheick Doucouré,2025-01-18,West Ham United,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Cheick Doucouré,2026-03-06,Blackburn U21,Crystal Palace U21,,46,4830.0,9.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.86
Cheick Doucouré,2026-03-14,Crystal Palace U21,Wolverhampton U21,,71,7455.0,14.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.88
Cheick Doucouré,2026-03-22,Liverpool U21,Crystal Palace U21,,62,6510.0,12.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.84
