Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Vinicius Júnior,25,2026-03-06,Celta Vigo,Real Madrid,7.2,90,9720.0,18.0,108.0,0,0,0.16,0.13,26,28,2,0,1,0,3,44,0.0,1.85
Vinicius Júnior,25,2026-03-11,Real Madrid,Manchester City,7.4,90,9720.0,18.0,108.0,0,0,1.0,0.25,17,22,2,0,0,0,4,36,0.0,1.85
Vinicius Júnior,25,2026-03-14,Real Madrid,Elche,6.7,58,6264.0,12.0,108.0,0,0,0.08,0.02,14,14,1,0,0,0,3,26,0.0,1.92
Vinicius Júnior,25,2026-03-17,Manchester City,Real Madrid,7.3,90,9720.0,18.0,108.0,2,0,2.77,0.06,21,27,0,0,0,0,3,43,0.0,1.85
Vinicius Júnior,25,2026-03-22,Real Madrid,Atlético Madrid,8.2,87,9396.0,17.0,108.0,2,0,1.51,0.08,27,34,1,0,0,0,0,54,0.0,1.81
Vinicius Júnior,25,2026-03-26,Brazil,France,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,22,30,3,0,0,0,4,52,0.0,1.85
Vinicius Júnior,25,2026-04-01,Croatia,Brazil,7.1,67,7236.0,13.0,108.0,0,0,0.0,0.0,26,30,4,0,0,0,2,41,0.0,1.8
Vinicius Júnior,25,2026-04-04,Mallorca,Real Madrid,6.8,31,3348.0,6.0,108.0,0,0,0.03,0.05,7,10,0,0,0,0,0,25,0.0,1.79
Vinicius Júnior,25,2026-04-07,Real Madrid,FC Bayern München,7.1,90,9720.0,18.0,108.0,0,0,0.58,0.06,21,29,2,0,0,0,0,51,0.0,1.85
Vinicius Júnior,25,2026-04-10,Real Madrid,Girona FC,8.6,90,9720.0,18.0,108.0,0,0,0.21,0.51,35,39,3,0,0,0,2,72,0.0,1.85
Vinicius Júnior,25,2026-04-15,FC Bayern München,Real Madrid,6.6,90,9720.0,18.0,108.0,0,0,0.36,0.43,13,16,2,0,1,0,3,33,0.0,1.85
Vinicius Júnior,25,2026-04-21,Real Madrid,Deportivo Alavés,9.4,90,9720.0,18.0,108.0,1,0,0.14,0.3,38,43,5,0,0,0,8,66,0.0,1.85
Vinicius Júnior,25,2026-04-24,Real Betis,Real Madrid,7.6,90,9720.0,18.0,108.0,1,0,0.64,0.27,39,46,3,0,0,0,4,56,0.0,1.85
Vinicius Júnior,25,2026-05-03,Espanyol,Real Madrid,10.0,84,9072.0,17.0,108.0,2,0,0.86,0.3,27,31,3,0,0,0,3,54,0.0,1.87
Vinicius Júnior,25,2026-05-10,FC Barcelona,Real Madrid,6.0,90,9720.0,18.0,108.0,0,0,0.03,0.05,8,15,1,0,0,0,0,29,0.0,1.85
Vinicius Júnior,25,2026-05-14,Real Madrid,Real Oviedo,7.3,90,,,0.0,0,0,0.13,0.1,30,37,2,0,0,0,4,50,,
