Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Rodrygo,2025-11-26,Olympiacos FC,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Rodrygo,2025-11-30,Girona FC,Real Madrid,6.4,18,1944.0,4.0,108.0,0,0,0.0,0.05,7,8,0,0,0,0,0,9,0,2.06,25
Rodrygo,2025-12-03,Athletic Club,Real Madrid,6.4,12,1296.0,2.0,108.0,0,0,0.06,0.0,4,6,0,0,0,0,0,12,0,1.54,25
Rodrygo,2025-12-07,Real Madrid,Celta Vigo,6.7,36,3888.0,7.0,108.0,0,0,0.03,0.11,9,10,1,0,0,0,0,20,0,1.8,25
Rodrygo,2025-12-10,Real Madrid,Manchester City,8.1,90,9720.0,18.0,108.0,1,0,0.1,0.32,22,30,5,0,1,0,6,56,0,1.85,25
Rodrygo,2025-12-14,Deportivo Alavés,Real Madrid,8.0,83,8964.0,17.0,108.0,1,0,0.68,0.01,29,30,0,0,0,0,4,47,0,1.9,25
Rodrygo,2025-12-17,CF Talavera,Real Madrid,6.6,24,2592.0,5.0,108.0,0,0,0.0,0.0,5,6,0,0,0,0,0,10,0,1.93,25
Rodrygo,2025-12-20,Real Madrid,Sevilla,8.2,90,9720.0,18.0,108.0,0,0,0.06,0.67,32,36,6,0,2,0,9,52,0,1.85,25
Rodrygo,2026-01-04,Real Madrid,Real Betis,8.2,77,8316.0,15.0,108.0,0,0,0.29,0.56,29,32,3,0,0,0,3,66,0,1.8,25
Rodrygo,2026-01-08,Atlético Madrid,Real Madrid,7.9,87,9396.0,17.0,108.0,1,0,0.0,0.0,34,37,0,0,0,0,5,55,0,1.81,25
Rodrygo,2026-01-11,FC Barcelona,Real Madrid,6.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,14,20,5,0,1,0,6,42,0,1.85,25
Rodrygo,2026-01-24,Villarreal,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Rodrygo,2026-01-28,Benfica,Real Madrid,6.5,41,4428.0,8.0,108.0,0,0,0.07,0.03,15,17,0,0,0,0,1,28,0,1.81,25
Rodrygo,2026-02-01,Real Madrid,Rayo Vallecano,6.8,13,1404.0,3.0,108.0,0,0,0.06,0.05,15,16,1,0,0,0,2,27,0,2.14,25
Rodrygo,2026-03-02,Real Madrid,Getafe,7.0,35,3780.0,7.0,108.0,0,0,0.69,0.11,11,11,1,0,0,0,1,25,0,1.85,25
