Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Portu,2025-08-15,Girona FC,Rayo Vallecano,6.7,45,,,0.0,0,0,0.05,0.09,6,8,1,0,0,0,1,18
Portu,2025-08-24,Villarreal,Girona FC,6.3,45,,,0.0,0,0,0.0,0.0,8,8,0,0,0,0,0,11
Portu,2025-08-30,Girona FC,Sevilla,6.8,12,,,0.0,0,0,0.14,0.41,3,5,2,0,0,0,0,9
Portu,2025-09-14,Celta Vigo,Girona FC,6.4,45,,,0.0,0,0,0.15,0.01,8,8,0,0,1,0,4,13
Portu,2025-09-20,Girona FC,Levante UD,6.4,37,,,0.0,0,0,0.11,0.01,2,3,0,0,0,0,0,6
Portu,2025-09-23,Athletic Club,Girona FC,6.4,57,,,0.0,0,0,0.1,0.01,7,10,0,0,1,0,2,19
Portu,2025-09-26,Girona FC,Espanyol,6.2,69,,,0.0,0,0,0.04,0.03,11,14,0,0,0,0,1,29
Portu,2025-10-04,Girona FC,Valencia,6.4,83,,,0.0,0,0,0.2,0.01,5,10,0,0,0,0,2,17
Portu,2025-10-18,FC Barcelona,Girona FC,7.2,63,,,0.0,0,0,0.58,0.0,5,9,0,0,0,0,1,19
Portu,2025-10-25,Girona FC,Real Oviedo,6.2,17,,,0.0,0,0,0.0,0.0,1,3,0,0,0,0,0,8
Portu,2025-10-28,CE Constància,Girona FC,6.4,59,,,0.0,0,0,0.0,0.0,16,21,4,0,0,0,1,27
Portu,2025-10-31,Getafe,Girona FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Portu,2025-11-08,Girona FC,Deportivo Alavés,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
