Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Paulo Gazzaniga,2026-01-10,Girona FC,Osasuna,6.7,90,,,0.0,0,0,0.0,0.0,22,36,0,0,0,0,5,41
Paulo Gazzaniga,2026-01-16,Espanyol,Girona FC,6.9,90,,,0.0,0,0,0.0,0.0,21,37,0,0,0,0,10,47
Paulo Gazzaniga,2026-01-26,Girona FC,Getafe,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Paulo Gazzaniga,2026-01-31,Real Oviedo,Girona FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Paulo Gazzaniga,2026-02-08,Sevilla,Girona FC,7.3,90,,,0.0,0,0,0.0,0.0,26,41,0,0,0,0,12,56
Paulo Gazzaniga,2026-02-16,Girona FC,FC Barcelona,6.3,90,,,0.0,0,0,0.0,0.0,14,29,0,0,0,0,11,43
Paulo Gazzaniga,2026-02-23,Deportivo Alavés,Girona FC,6.6,90,,,0.0,0,0,0.0,0.0,22,34,0,0,0,0,9,43
Paulo Gazzaniga,2026-03-01,Girona FC,Celta Vigo,7.1,90,,,0.0,0,0,0.0,0.0,30,41,0,0,0,0,13,55
Paulo Gazzaniga,2026-03-07,Levante UD,Girona FC,6.7,90,,,0.0,0,0,0.0,0.0,24,32,0,0,0,0,3,37
Paulo Gazzaniga,2026-03-14,Girona FC,Athletic Club,9.2,90,,,0.0,0,0,0.0,0.0,33,48,0,0,0,0,12,65
Paulo Gazzaniga,2026-03-21,Osasuna,Girona FC,9.9,90,,,0.0,0,0,0.0,0.0,18,25,0,0,0,0,8,43
Paulo Gazzaniga,2026-04-06,Girona FC,Villarreal,6.4,90,,,0.0,0,0,0.0,0.0,10,25,0,0,0,0,6,29
Paulo Gazzaniga,2026-04-10,Real Madrid,Girona FC,8.8,90,,,0.0,0,0,0.0,0.0,31,42,0,0,0,0,11,60
Paulo Gazzaniga,2026-04-21,Girona FC,Real Betis,5.3,90,,,0.0,0,0,0.0,0.0,23,27,0,0,0,0,1,27
Paulo Gazzaniga,2026-04-25,Valencia,Girona FC,7.1,90,,,0.0,0,0,0.0,0.0,20,23,0,0,0,0,4,25
