Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Bahereba Guirassy,19,2026-01-04,Olympique de Marseille,Nantes,6.4,8,864.0,2.0,108.0,0,0,0.0,0.0,0,1,0,0,0,0,0,2,0.0,2.31
Bahereba Guirassy,19,2026-01-11,Nantes,Nice,7.7,57,6156.0,11.0,108.0,1,0,0.0,0.0,12,18,1,0,1,0,5,39,0.0,1.79
Bahereba Guirassy,19,2026-01-18,Nantes,Paris FC,6.3,25,2700.0,5.0,108.0,0,0,0.0,0.0,5,6,0,0,0,0,2,11,0.0,1.85
Bahereba Guirassy,19,2026-01-25,Nantes,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Bahereba Guirassy,19,2026-01-31,Lorient,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Bahereba Guirassy,19,2026-02-07,Nantes,Olympique Lyonnais,6.4,12,1296.0,2.0,108.0,0,0,0.03,0.01,4,5,0,0,1,0,1,15,0.0,1.54
Bahereba Guirassy,19,2026-02-13,AS Monaco,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Bahereba Guirassy,19,2026-02-22,Nantes,Le Havre,6.7,37,3996.0,7.0,108.0,0,0,0.0,0.12,6,6,1,0,0,0,2,18,0.0,1.75
Bahereba Guirassy,19,2026-03-22,Nantes,RC Strasbourg,6.6,9,972.0,2.0,108.0,0,0,0.03,0.04,5,7,1,0,1,0,0,17,0.0,2.06
Bahereba Guirassy,19,2026-04-05,Metz,Nantes,6.1,17,1836.0,3.0,108.0,0,0,0.07,0.02,4,5,0,0,0,0,1,12,0.0,1.63
Bahereba Guirassy,19,2026-04-19,Nantes,Stade Brestois,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Bahereba Guirassy,19,2026-04-22,Paris Saint-Germain,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Bahereba Guirassy,19,2026-04-26,Stade Rennais,Nantes,6.6,22,2376.0,4.0,108.0,0,0,0.09,0.01,1,1,0,0,0,0,0,6,0.0,1.68
Bahereba Guirassy,19,2026-05-02,Nantes,Olympique de Marseille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Bahereba Guirassy,19,2026-05-08,RC Lens,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
