Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Mateo Kritzer,20,2026-05-17,Karlsruher SC,VfL Bochum 1848,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mateo Kritzer,20,2026-01-31,Eintracht Braunschweig,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mateo Kritzer,20,2025-12-20,VfL Bochum 1848,Karlsruher SC,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,M,MC
Mateo Kritzer,20,2025-10-24,SpVgg Greuther Fürth,Karlsruher SC,2. Bundesliga,6.5,17,,0,0.0,0,0,0.0,0.0,4,5,0,0,0,0,0,7,M,MC
Mateo Kritzer,20,2025-10-18,Karlsruher SC,1. FC Kaiserslautern,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mateo Kritzer,20,2025-10-04,SG Dynamo Dresden,Karlsruher SC,2. Bundesliga,6.4,8,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,2,M,MC
Mateo Kritzer,20,2025-09-27,Karlsruher SC,1. FC Magdeburg,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,M,MC
Mateo Kritzer,20,2025-09-21,Holstein Kiel,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mateo Kritzer,20,2025-09-13,Karlsruher SC,1. FC Nürnberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mateo Kritzer,20,2025-08-30,Fortuna Düsseldorf,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
