Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Fabian Schleusener,34,2026-05-17,Karlsruher SC,VfL Bochum 1848,2. Bundesliga,6.5,86,,0,0.0,0,0,0.32,0.88,16,18,2,0,0,0,1,26,F,ATT
Fabian Schleusener,34,2026-05-08,SC Paderborn 07,Karlsruher SC,2. Bundesliga,7.3,32,,0,0.0,1,0,0.45,0.01,5,9,0,0,0,0,0,12,F,ATT
Fabian Schleusener,34,2026-05-03,Karlsruher SC,Darmstadt 98,2. Bundesliga,7.1,23,,0,0.0,0,0,0.04,0.25,7,8,1,0,0,0,0,13,F,ATT
Fabian Schleusener,34,2026-04-25,Karlsruher SC,Hannover 96,2. Bundesliga,7.5,72,,0,0.0,1,0,0.29,0.01,11,18,0,0,0,0,3,22,F,ATT
Fabian Schleusener,34,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,6.3,63,,0,0.0,0,0,0.0,0.07,8,11,1,0,0,0,0,15,F,ATT
Fabian Schleusener,34,2026-04-10,Karlsruher SC,Arminia Bielefeld,2. Bundesliga,6.6,84,,0,0.0,0,0,0.15,0.0,5,10,0,0,1,0,1,16,F,ATT
Fabian Schleusener,34,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,6.9,90,,0,0.0,0,0,0.06,0.0,6,13,0,0,1,0,0,22,F,ATT
Fabian Schleusener,34,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,7.3,45,,0,0.0,1,0,0.99,0.02,2,6,1,0,1,0,0,19,F,ATT
Fabian Schleusener,34,2026-03-15,1. FC Kaiserslautern,Karlsruher SC,2. Bundesliga,6.2,45,,0,0.0,0,0,0.53,0.17,10,14,1,0,0,0,0,18,F,ATT
Fabian Schleusener,34,2026-03-08,Karlsruher SC,SG Dynamo Dresden,2. Bundesliga,6.3,24,,0,0.0,0,0,0.19,0.0,3,4,0,0,0,0,1,5,F,ATT
Fabian Schleusener,34,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,6.6,21,,0,0.0,0,0,0.0,0.0,5,5,0,0,0,0,0,7,F,ATT
Fabian Schleusener,34,2026-02-21,Karlsruher SC,Holstein Kiel,2. Bundesliga,6.6,28,,0,0.0,0,0,0.29,0.0,2,4,0,0,0,0,0,8,F,ATT
Fabian Schleusener,34,2026-02-13,1. FC Nürnberg,Karlsruher SC,2. Bundesliga,6.1,45,,0,0.0,0,0,0.0,0.01,11,13,1,0,1,0,1,19,F,ATT
Fabian Schleusener,34,2026-02-08,Karlsruher SC,Fortuna Düsseldorf,2. Bundesliga,6.5,90,,0,0.0,0,0,0.03,0.04,16,22,0,0,0,0,2,38,F,ATT
