Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Sebastian Jung,36,2026-05-17,Karlsruher SC,VfL Bochum 1848,2. Bundesliga,6.7,75,,0,0.0,0,0,0.05,0.16,24,29,2,0,0,0,3,43,D,CB
Sebastian Jung,36,2026-05-08,SC Paderborn 07,Karlsruher SC,2. Bundesliga,6.1,58,,0,0.0,0,0,0.0,0.01,24,33,0,0,1,0,1,38,D,CB
Sebastian Jung,36,2026-05-03,Karlsruher SC,Darmstadt 98,2. Bundesliga,6.7,77,,0,0.0,0,0,0.0,0.06,24,30,2,0,0,0,2,41,D,CB
Sebastian Jung,36,2026-04-25,Karlsruher SC,Hannover 96,2. Bundesliga,6.7,79,,0,0.0,0,0,0.0,0.02,22,23,0,0,0,0,2,39,D,CB
Sebastian Jung,36,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,6.4,72,,0,0.0,0,0,0.0,0.03,24,28,1,0,0,0,3,37,D,CB
Sebastian Jung,36,2026-04-10,Karlsruher SC,Arminia Bielefeld,2. Bundesliga,7.2,90,,0,0.0,0,0,0.08,0.22,11,19,1,0,0,0,2,43,D,CB
Sebastian Jung,36,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,6.3,26,,0,0.0,0,0,0.0,0.0,15,16,0,0,0,0,0,26,D,CB
Sebastian Jung,36,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,6.9,9,,0,0.0,0,0,0.0,0.03,5,5,0,0,0,0,0,10,D,CB
Sebastian Jung,36,2026-03-15,1. FC Kaiserslautern,Karlsruher SC,2. Bundesliga,6.6,71,,0,0.0,0,0,0.0,0.01,31,37,0,0,0,0,4,56,D,CB
Sebastian Jung,36,2026-03-08,Karlsruher SC,SG Dynamo Dresden,2. Bundesliga,6.2,90,,0,0.0,0,0,0.01,0.03,41,48,0,0,0,0,2,69,D,CB
Sebastian Jung,36,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,7.1,45,,0,0.0,0,0,0.0,0.0,11,14,0,0,0,0,3,23,D,CB
Sebastian Jung,36,2026-02-21,Karlsruher SC,Holstein Kiel,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.03,12,17,2,0,1,0,7,33,D,CB
Sebastian Jung,36,2026-02-13,1. FC Nürnberg,Karlsruher SC,2. Bundesliga,5.3,90,,0,0.0,0,0,0.55,0.05,29,37,0,0,0,0,2,54,D,CB
Sebastian Jung,36,2026-02-08,Karlsruher SC,Fortuna Düsseldorf,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.05,32,43,0,0,0,0,3,75,D,CB
