Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Louey Ben Farhat,19,2026-05-17,Karlsruher SC,VfL Bochum 1848,2. Bundesliga,6.7,15,,0,0.0,0,0,0.12,0.05,9,10,0,0,0,0,2,16,F,ATT
Louey Ben Farhat,19,2026-05-08,SC Paderborn 07,Karlsruher SC,2. Bundesliga,6.3,58,,0,0.0,0,0,0.19,0.12,6,9,0,0,0,0,3,18,F,ATT
Louey Ben Farhat,19,2026-05-03,Karlsruher SC,Darmstadt 98,2. Bundesliga,6.7,67,,0,0.0,0,0,0.06,0.02,10,16,0,0,1,0,2,25,F,ATT
Louey Ben Farhat,19,2026-04-25,Karlsruher SC,Hannover 96,2. Bundesliga,6.1,18,,0,0.0,0,0,0.05,0.01,9,11,0,0,0,0,1,18,F,ATT
Louey Ben Farhat,19,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,6.2,81,,0,0.0,0,0,0.12,0.04,18,21,0,0,0,0,1,36,F,ATT
Louey Ben Farhat,19,2026-04-10,Karlsruher SC,Arminia Bielefeld,2. Bundesliga,8.3,76,,0,0.0,1,0,0.52,0.07,12,14,1,0,0,0,3,29,F,ATT
Louey Ben Farhat,19,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,6.4,64,,0,0.0,0,0,0.0,0.0,3,5,0,0,0,0,2,18,F,ATT
Louey Ben Farhat,19,2026-04-01,Canada,Tunisia,Int. Friendly Games,6.3,45,,0,0.0,0,0,0.0,0.0,1,3,0,0,0,0,0,10,F,ATT
Louey Ben Farhat,19,2026-03-29,Haiti,Tunisia,Int. Friendly Games,6.5,17,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,4,F,ATT
Louey Ben Farhat,19,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,6.0,82,,0,0.0,0,0,0.0,0.09,11,15,0,0,1,0,1,34,F,ATT
Louey Ben Farhat,19,2026-03-15,1. FC Kaiserslautern,Karlsruher SC,2. Bundesliga,5.5,90,,0,0.0,0,0,0.45,0.05,16,19,1,0,0,0,3,43,F,ATT
Louey Ben Farhat,19,2026-03-08,Karlsruher SC,SG Dynamo Dresden,2. Bundesliga,7.2,90,,0,0.0,1,0,0.59,0.01,9,14,0,0,1,0,3,37,F,ATT
Louey Ben Farhat,19,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,8.3,82,,0,0.0,2,0,0.24,0.04,5,10,1,0,0,0,1,24,F,ATT
Louey Ben Farhat,19,2026-02-21,Karlsruher SC,Holstein Kiel,2. Bundesliga,8.3,77,,0,0.0,1,0,0.44,0.14,4,8,2,0,0,0,0,20,F,ATT
Louey Ben Farhat,19,2026-02-13,1. FC Nürnberg,Karlsruher SC,2. Bundesliga,6.4,45,,0,0.0,0,0,0.04,0.49,4,8,1,0,0,0,0,18,F,ATT
