Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Philipp Förster,31,2026-05-17,Karlsruher SC,VfL Bochum 1848,2. Bundesliga,6.8,90,,0,0.0,0,0,0.42,0.15,55,63,3,0,0,0,2,78,M,MC
Philipp Förster,31,2026-05-08,SC Paderborn 07,Karlsruher SC,2. Bundesliga,6.8,85,,0,0.0,0,0,0.0,0.34,41,48,2,0,0,0,6,54,M,MC
Philipp Förster,31,2026-05-03,Karlsruher SC,Darmstadt 98,2. Bundesliga,7.2,77,,0,0.0,0,0,0.0,0.19,33,37,1,0,0,0,2,43,M,MC
Philipp Förster,31,2026-04-25,Karlsruher SC,Hannover 96,2. Bundesliga,6.5,80,,0,0.0,0,0,0.64,0.23,37,40,0,0,0,0,5,54,M,MC
Philipp Förster,31,2026-04-17,SV 07 Elversberg,Karlsruher SC,2. Bundesliga,6.5,90,,0,0.0,0,0,0.04,0.19,69,78,0,0,0,0,6,86,M,MC
Philipp Förster,31,2026-04-10,Karlsruher SC,Arminia Bielefeld,2. Bundesliga,6.6,31,,0,0.0,0,0,0.0,0.04,14,18,0,0,0,0,1,21,M,MC
Philipp Förster,31,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,6.4,14,,0,0.0,0,0,0.0,0.0,12,16,0,0,1,0,1,21,M,MC
Philipp Förster,31,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,6.4,63,,0,0.0,0,0,0.22,0.07,18,23,0,0,0,0,2,35,M,MC
Philipp Förster,31,2026-03-15,1. FC Kaiserslautern,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Philipp Förster,31,2026-03-08,Karlsruher SC,SG Dynamo Dresden,2. Bundesliga,6.9,45,,0,0.0,0,0,0.27,0.03,25,29,0,0,1,0,2,41,M,MC
Philipp Förster,31,2026-03-01,1. FC Magdeburg,Karlsruher SC,2. Bundesliga,6.4,14,,0,0.0,0,0,0.0,0.04,2,3,1,0,0,0,0,6,M,MC
Philipp Förster,31,2026-02-21,Karlsruher SC,Holstein Kiel,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Philipp Förster,31,2026-02-13,1. FC Nürnberg,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Philipp Förster,31,2026-02-08,Karlsruher SC,Fortuna Düsseldorf,2. Bundesliga,6.6,21,,0,0.0,0,0,0.0,0.02,13,16,0,0,1,0,1,24,M,MC
