Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Lilian Egloff,23,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,6.7,27,,0,0.0,0,0,0.06,0.04,11,14,0,0,0,0,0,21,M,MC
Lilian Egloff,23,2026-03-15,1. FC Kaiserslautern,Karlsruher SC,2. Bundesliga,6.9,31,,0,0.0,0,0,0.05,0.6,15,18,0,0,0,0,1,27,M,MC
Lilian Egloff,23,2026-03-08,Karlsruher SC,SG Dynamo Dresden,2. Bundesliga,7.1,14,,0,0.0,0,0,0.0,0.04,6,6,1,0,0,0,1,8,M,MC
Lilian Egloff,23,2026-01-24,Karlsruher SC,Hertha BSC,2. Bundesliga,6.3,15,,0,0.0,0,0,0.03,0.01,4,6,0,0,1,0,1,8,M,MC
Lilian Egloff,23,2026-01-17,Preußen Münster,Karlsruher SC,2. Bundesliga,6.8,15,,0,0.0,0,0,0.0,0.09,6,7,0,0,0,0,1,9,M,MC
Lilian Egloff,23,2025-10-28,Borussia M'gladbach,Karlsruher SC,DFB Pokal,6.4,83,,0,0.0,0,0,0.0,0.0,20,24,0,0,1,0,5,32,M,MC
Lilian Egloff,23,2025-10-24,SpVgg Greuther Fürth,Karlsruher SC,2. Bundesliga,7.7,58,,0,0.0,1,0,0.02,0.01,13,23,0,0,0,0,6,31,M,MC
Lilian Egloff,23,2025-10-18,Karlsruher SC,1. FC Kaiserslautern,2. Bundesliga,7.4,90,,0,0.0,1,0,0.75,0.11,26,37,2,0,1,0,6,62,M,MC
Lilian Egloff,23,2025-10-04,SG Dynamo Dresden,Karlsruher SC,2. Bundesliga,7.0,84,,0,0.0,1,0,0.13,0.08,16,22,2,0,1,0,6,44,M,MC
Lilian Egloff,23,2025-09-27,Karlsruher SC,1. FC Magdeburg,2. Bundesliga,7.3,89,,0,0.0,0,0,0.28,0.33,31,39,3,0,0,0,4,60,M,MC
Lilian Egloff,23,2025-09-21,Holstein Kiel,Karlsruher SC,2. Bundesliga,6.3,90,,0,0.0,0,0,0.12,0.42,23,31,2,0,1,0,3,45,M,MC
Lilian Egloff,23,2025-09-13,Karlsruher SC,1. FC Nürnberg,2. Bundesliga,6.3,73,,0,0.0,0,0,0.01,0.12,8,17,1,0,0,0,3,31,M,MC
Lilian Egloff,23,2025-08-30,Fortuna Düsseldorf,Karlsruher SC,2. Bundesliga,6.9,81,,0,0.0,0,0,0.07,0.04,13,20,1,0,0,0,2,39,M,MC
Lilian Egloff,23,2025-08-23,Karlsruher SC,Eintracht Braunschweig,2. Bundesliga,6.6,59,,0,0.0,0,0,0.0,0.22,10,16,0,0,1,0,2,24,M,MC
Lilian Egloff,23,2025-08-17,ZFC Meuselwitz,Karlsruher SC,DFB Pokal,8.7,76,,0,0.0,1,0,0.0,0.0,37,44,1,0,3,0,5,63,M,MC
