Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Jon Ander Olasagasti,2026-01-11,Levante UD,Espanyol,6.7,11,1188.0,2.0,108.0,0,0,0.0,0.03,4,5,1,0,0,0,0,6,0,1.68,25
Jon Ander Olasagasti,2026-01-17,Real Madrid,Levante UD,6.6,12,1296.0,2.0,108.0,0,0,0.0,0.0,4,5,0,0,0,0,1,5,0,1.54,25
Jon Ander Olasagasti,2026-01-23,Levante UD,Elche,7.0,16,1728.0,3.0,108.0,0,0,0.0,0.19,6,7,1,0,0,0,2,10,0,1.74,25
Jon Ander Olasagasti,2026-01-31,Levante UD,Atlético Madrid,6.6,15,1620.0,3.0,108.0,0,0,0.0,0.12,7,7,1,0,0,0,0,10,0,1.85,25
Jon Ander Olasagasti,2026-02-08,Athletic Club,Levante UD,7.7,25,2700.0,5.0,108.0,1,0,0.04,0.01,7,11,0,0,0,0,3,21,0,1.85,25
Jon Ander Olasagasti,2026-02-15,Levante UD,Valencia,6.2,21,2268.0,4.0,108.0,0,0,0.0,0.0,2,6,0,0,0,0,1,11,0,1.76,25
Jon Ander Olasagasti,2026-02-18,Levante UD,Villarreal,7.0,90,9720.0,18.0,108.0,0,0,0.11,0.22,18,30,3,0,0,0,2,52,0,1.85,25
Jon Ander Olasagasti,2026-02-22,FC Barcelona,Levante UD,6.7,90,9720.0,18.0,108.0,0,0,0.33,0.02,24,34,1,0,2,0,9,51,0,1.85,25
Jon Ander Olasagasti,2026-02-27,Levante UD,Deportivo Alavés,7.4,90,9720.0,18.0,108.0,0,0,0.23,0.17,24,36,3,0,1,0,4,61,0,1.85,25
Jon Ander Olasagasti,2026-03-07,Levante UD,Girona FC,6.0,59,6372.0,12.0,108.0,0,0,0.03,0.04,22,27,1,0,0,0,3,42,0,1.88,25
Jon Ander Olasagasti,2026-03-21,Levante UD,Real Oviedo,6.8,89,9612.0,18.0,108.0,0,0,0.26,0.16,8,17,1,0,2,0,2,40,0,1.87,25
Jon Ander Olasagasti,2026-04-04,Real Sociedad,Levante UD,6.6,90,9720.0,18.0,108.0,0,0,0.02,0.3,17,25,0,0,0,0,0,35,0,1.85,25
Jon Ander Olasagasti,2026-04-13,Levante UD,Getafe,6.7,79,8532.0,16.0,108.0,0,0,0.05,0.1,20,28,3,0,1,0,1,43,0,1.88,25
Jon Ander Olasagasti,2026-04-23,Levante UD,Sevilla,7.1,63,6804.0,13.0,108.0,0,0,0.0,0.24,18,23,1,0,0,0,2,28,0,1.91,25
Jon Ander Olasagasti,2026-04-27,Espanyol,Levante UD,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.03,25,30,1,0,0,0,5,48,0,1.85,25
