Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Kaye Furo,2026-01-17,Chelsea,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-02-07,Newcastle United,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-02-12,Brentford,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-02-16,Macclesfield FC,Brentford,6.5,71,,,0.0,0,0,0.0,0.0,4,10,0,0,0,0,0,22
Kaye Furo,2026-02-21,Brentford,Brighton & Hove Albion,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-02-28,Burnley,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-03-03,Bournemouth,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-03-09,West Ham United,Brentford,6.6,15,,,0.0,0,0,0.0,0.0,0,3,0,0,0,0,0,9
Kaye Furo,2026-03-16,Brentford,Wolverhampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-03-21,Leeds United,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-03-25,Belgium U19,Denmark U19,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-03-28,Czechia U19,Belgium U19,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-03-31,Latvia U19,Belgium U19,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Kaye Furo,2026-04-27,Manchester United,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
