Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Unai López,30,2026-02-15,Rayo Vallecano,Atlético Madrid,6.6,12,1296.0,2.0,108.0,0,0,0.0,0.0,1,4,0,0,0,0,0,8,0.0,1.54
Unai López,30,2026-02-21,Real Betis,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Unai López,30,2026-02-28,Rayo Vallecano,Athletic Club,6.6,29,3132.0,6.0,108.0,0,0,0.0,0.01,11,15,0,0,0,0,3,22,0.0,1.92
Unai López,30,2026-03-04,Rayo Vallecano,Real Oviedo,7.3,90,9720.0,18.0,108.0,0,0,0.11,0.17,42,45,4,0,2,0,6,60,0.0,1.85
Unai López,30,2026-03-08,Sevilla,Rayo Vallecano,6.4,23,2484.0,5.0,108.0,0,0,0.0,0.0,6,8,0,0,0,0,0,10,0.0,2.01
Unai López,30,2026-03-12,Samsunspor,Rayo Vallecano,6.4,76,8208.0,15.0,108.0,0,0,0.02,0.04,30,34,2,0,2,0,5,57,0.0,1.83
Unai López,30,2026-03-16,Rayo Vallecano,Levante UD,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Unai López,30,2026-03-19,Rayo Vallecano,Samsunspor,6.7,80,8640.0,16.0,108.0,0,0,0.05,0.04,32,36,1,0,1,0,9,48,0.0,1.85
Unai López,30,2026-03-22,FC Barcelona,Rayo Vallecano,6.4,31,3348.0,6.0,108.0,0,0,0.11,0.0,13,26,0,0,1,0,4,40,0.0,1.79
Unai López,30,2026-04-03,Rayo Vallecano,Elche,7.3,90,9720.0,18.0,108.0,0,0,0.07,0.1,48,56,3,0,1,0,2,76,0.0,1.85
Unai López,30,2026-04-09,Rayo Vallecano,AEK Athens,7.2,55,5940.0,11.0,108.0,1,0,0.79,0.01,25,27,0,0,0,0,4,32,0.0,1.85
Unai López,30,2026-04-12,Mallorca,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Unai López,30,2026-04-16,AEK Athens,Rayo Vallecano,5.9,55,5940.0,11.0,108.0,0,0,0.0,0.0,10,16,0,0,2,0,2,23,0.0,1.85
Unai López,30,2026-04-23,Rayo Vallecano,Espanyol,6.9,14,1512.0,3.0,108.0,0,0,0.0,0.0,3,4,0,0,0,0,0,14,0.0,1.98
Unai López,30,2026-04-26,Rayo Vallecano,Real Sociedad,6.6,81,8748.0,16.0,108.0,0,0,0.04,0.02,50,55,0,0,2,0,7,68,0.0,1.83
Unai López,30,2026-04-30,Rayo Vallecano,RC Strasbourg,7.0,89,,,0.0,0,0,0.08,0.08,50,53,3,0,2,0,4,65,,
Unai López,30,2026-05-03,Getafe,Rayo Vallecano,6.6,22,,,0.0,0,0,0.0,0.0,9,13,0,0,1,0,2,18,,
Unai López,30,2026-05-07,RC Strasbourg,Rayo Vallecano,7.0,86,,,0.0,0,0,0.02,0.11,45,49,3,0,2,0,3,61,,
Unai López,30,2026-05-11,Rayo Vallecano,Girona FC,6.9,88,,,0.0,0,0,0.04,0.03,48,53,4,0,0,0,7,66,,
Unai López,30,2026-05-14,Valencia,Rayo Vallecano,6.6,23,,,0.0,0,0,0.0,0.01,16,18,0,0,1,0,2,21,,
