Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Raul Jimenez,2026-02-01,Manchester United,Fulham,7.6,90,,,0.0,1,0,1.12,0.0,14,19,0,0,1,0,3,37
Raul Jimenez,2026-02-07,Fulham,Everton,6.8,75,,,0.0,0,0,0.55,0.01,8,12,1,0,0,0,1,26
Raul Jimenez,2026-02-11,Manchester City,Fulham,6.5,60,,,0.0,0,0,0.56,0.0,9,11,0,0,0,0,1,27
Raul Jimenez,2026-02-15,Stoke City,Fulham,6.4,13,,,0.0,0,0,0.0,0.0,0,2,0,0,0,0,0,4
Raul Jimenez,2026-02-22,Sunderland,Fulham,8.3,65,,,0.0,2,0,1.03,0.11,12,18,1,0,0,0,1,32
Raul Jimenez,2026-03-01,Fulham,Tottenham Hotspur,6.7,73,,,0.0,0,0,0.44,0.02,13,24,1,0,0,0,1,41
Raul Jimenez,2026-03-04,Fulham,West Ham United,7.2,60,,,0.0,0,0,0.16,0.04,9,13,0,0,0,0,2,25
Raul Jimenez,2026-03-08,Fulham,Southampton,,1,,,0.0,0,0,0.0,0.0,0,1,1,0,0,0,0,3
Raul Jimenez,2026-03-15,Nottingham Forest,Fulham,6.5,62,,,0.0,0,0,0.0,0.0,9,11,0,0,0,0,1,19
Raul Jimenez,2026-03-21,Fulham,Burnley,7.5,8,,,0.0,1,0,0.87,0.0,6,7,0,0,1,0,1,13
Raul Jimenez,2026-03-29,Mexico,Portugal,6.7,60,,,0.0,0,0,0.0,0.0,11,18,1,0,1,0,2,26
Raul Jimenez,2026-04-01,Mexico,Belgium,6.9,68,,,0.0,0,0,0.0,0.0,18,24,1,0,1,0,4,34
Raul Jimenez,2026-04-11,Liverpool,Fulham,6.5,10,,,0.0,0,0,0.15,0.01,2,2,1,0,0,0,0,6
Raul Jimenez,2026-04-18,Brentford,Fulham,6.6,23,,,0.0,0,0,0.0,0.0,3,8,0,0,0,0,3,11
Raul Jimenez,2026-04-25,Fulham,Aston Villa,6.5,66,,,0.0,0,0,0.14,0.02,8,13,2,0,0,0,1,23
