Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Kang-in Lee,2026-02-25,Paris Saint-Germain,AS Monaco,6.2,21,2268.0,4.0,108.0,0,0,0.03,0.05,23,24,0,0,1,0,1,27,0.0,1.76
Kang-in Lee,2026-02-28,Le Havre,Paris Saint-Germain,7.1,61,6588.0,12.0,108.0,0,0,0.58,0.65,44,50,3,0,0,0,1,68,0.0,1.82
Kang-in Lee,2026-03-06,Paris Saint-Germain,AS Monaco,6.1,30,3240.0,6.0,108.0,0,0,0.0,0.13,18,19,2,0,0,0,0,22,0.0,1.85
Kang-in Lee,2026-03-11,Paris Saint-Germain,Chelsea,6.5,21,2268.0,4.0,108.0,0,0,0.0,0.07,5,6,0,0,0,0,0,8,0.0,1.76
Kang-in Lee,2026-03-17,Chelsea,Paris Saint-Germain,6.5,17,1836.0,3.0,108.0,0,0,0.0,0.0,11,12,0,0,0,0,0,15,0.0,1.63
Kang-in Lee,2026-03-21,Nice,Paris Saint-Germain,6.6,64,6912.0,13.0,108.0,0,0,0.0,0.04,26,30,1,0,0,0,4,42,0.0,1.88
Kang-in Lee,2026-03-28,South Korea,Côte d'Ivoire,6.5,32,3456.0,6.0,108.0,0,0,0.0,0.0,14,18,0,0,0,0,3,24,0.0,1.74
Kang-in Lee,2026-03-31,Austria,South Korea,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,35,1,0,0,0,2,60,0.0,1.85
Kang-in Lee,2026-04-03,Paris Saint-Germain,Toulouse,7.2,59,6372.0,12.0,108.0,0,0,0.0,0.19,34,39,5,0,1,0,2,53,0.0,1.88
Kang-in Lee,2026-04-08,Paris Saint-Germain,Liverpool,6.6,12,1296.0,2.0,108.0,0,0,0.0,0.13,10,11,3,0,0,0,0,13,0.0,1.54
Kang-in Lee,2026-04-14,Liverpool,Paris Saint-Germain,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Kang-in Lee,2026-04-19,Paris Saint-Germain,Olympique Lyonnais,6.6,31,3348.0,6.0,108.0,0,0,0.0,0.16,25,27,3,0,0,0,2,39,0.0,1.79
Kang-in Lee,2026-04-22,Paris Saint-Germain,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Kang-in Lee,2026-04-25,Angers,Paris Saint-Germain,8.2,90,9720.0,18.0,108.0,1,0,0.22,0.46,66,69,3,0,0,0,7,89,0.0,1.85
Kang-in Lee,2026-04-28,Paris Saint-Germain,FC Bayern München,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
