Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Fabián Ruiz,2025-11-29,AS Monaco,Paris Saint-Germain,6.1,83,8964.0,17.0,108.0,0,0,0.08,0.04,38,45,1,0,0,0,5,51,0.0,1.9,30
Fabián Ruiz,2025-12-06,Paris Saint-Germain,Stade Rennais,6.7,19,2052.0,4.0,108.0,0,0,0.0,0.03,34,35,0,0,0,0,0,35,0.0,1.95,30
Fabián Ruiz,2025-12-10,Athletic Club,Paris Saint-Germain,6.7,90,9720.0,18.0,108.0,0,0,0.66,0.26,45,59,1,0,0,0,5,77,0.0,1.85,30
Fabián Ruiz,2025-12-13,Metz,Paris Saint-Germain,6.7,45,4860.0,9.0,108.0,0,0,0.0,0.44,42,42,0,0,0,0,1,49,0.0,1.85,30
Fabián Ruiz,2025-12-17,Paris Saint-Germain,Flamengo,6.7,105,11340.0,21.0,108.0,0,0,0.0,0.0,72,80,0,0,0,0,5,97,0.0,1.85,30
Fabián Ruiz,2025-12-20,Vendée Fontenay Foot,Paris Saint-Germain,6.7,29,3132.0,6.0,108.0,0,0,0.0,0.0,38,41,0,0,0,0,1,43,0.0,1.92,30
Fabián Ruiz,2026-01-04,Paris Saint-Germain,Paris FC,7.6,90,9720.0,18.0,108.0,0,0,0.26,0.15,88,96,2,0,1,0,4,109,0.0,1.85,30
Fabián Ruiz,2026-01-08,Paris Saint-Germain,Olympique de Marseille,6.8,89,9612.0,18.0,108.0,0,0,0.0,0.0,55,60,1,0,0,0,5,65,0.0,1.87,30
Fabián Ruiz,2026-01-12,Paris Saint-Germain,Paris FC,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,79,87,0,0,1,0,8,100,0.0,1.85,30
Fabián Ruiz,2026-01-16,Paris Saint-Germain,Lille,7.5,90,9720.0,18.0,108.0,0,0,0.07,0.13,103,112,2,0,3,0,8,122,0.0,1.85,30
Fabián Ruiz,2026-01-20,Sporting CP,Paris Saint-Germain,6.9,80,8640.0,16.0,108.0,0,0,0.13,0.08,46,51,4,0,0,0,5,61,0.0,1.85,30
Fabián Ruiz,2026-04-19,Paris Saint-Germain,Olympique Lyonnais,6.9,18,1944.0,4.0,108.0,0,0,0.0,0.03,23,25,2,0,0,0,2,34,0.0,2.06,30
Fabián Ruiz,2026-04-22,Paris Saint-Germain,Nantes,6.9,30,3240.0,6.0,108.0,0,0,0.06,0.03,40,42,0,0,0,0,3,45,0.0,1.85,30
Fabián Ruiz,2026-04-25,Angers,Paris Saint-Germain,6.8,45,4860.0,9.0,108.0,0,0,0.04,0.02,59,63,0,0,1,0,4,73,0.0,1.85,30
Fabián Ruiz,2026-04-28,Paris Saint-Germain,FC Bayern München,6.5,26,2808.0,5.0,108.0,0,0,0.0,0.0,7,7,0,0,0,0,3,13,0.0,1.78,30
