Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Danny Namaso,2026-01-17,RC Lens,Auxerre,0.0,88,9504.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.89,25
Danny Namaso,2026-01-23,Auxerre,Paris Saint-Germain,0.0,89,9612.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.87,25
Danny Namaso,2026-02-01,Toulouse,Auxerre,0.0,86,9288.0,17.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.83,25
Danny Namaso,2026-02-08,Auxerre,Paris FC,0.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-02-22,Auxerre,Stade Rennais,0.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-03-01,Lorient,Auxerre,0.0,90,9720.0,18.0,108.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-03-07,Auxerre,RC Strasbourg,0.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-03-13,Olympique de Marseille,Auxerre,0.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-03-21,Auxerre,Stade Brestois,0.0,84,9072.0,17.0,108.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.87,25
Danny Namaso,2026-03-27,Australia,Cameroon,0.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-03-31,Cameroon,China,0.0,25,2700.0,5.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85,25
Danny Namaso,2026-04-05,Le Havre,Auxerre,0.0,89,9612.0,18.0,108.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1.87,25
Danny Namaso,2026-04-11,Auxerre,Nantes,0.0,67,7236.0,13.0,108.0,0,0,0.0,0.01,0,0,0,0,0,0,0,0,0,1.8,25
Danny Namaso,2026-04-19,AS Monaco,Auxerre,0.0,68,7344.0,14.0,108.0,0,0,0.0,0.01,0,0,0,0,0,0,0,0,0,1.91,25
Danny Namaso,2026-04-25,Olympique Lyonnais,Auxerre,0.0,75,8100.0,15.0,108.0,0,0,0.0,0.01,0,0,0,0,0,0,0,0,0,1.85,25
