Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Harrison Dudziak,2025-10-25,Chelsea U21,Arsenal U21,,90,9450.0,17.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.8
Harrison Dudziak,2025-10-28,Exeter City,Arsenal U21,6.9,90,9689.0,19.0,107.66,1,0,0.0,0.0,21,32,2,0,1,0,3,48,0,1.96
Harrison Dudziak,2025-11-07,Southampton U21,Arsenal U21,,83,8715.0,16.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.84
Harrison Dudziak,2025-11-11,Cardiff City,Arsenal U21,6.6,61,6589.0,12.0,108.02,0,0,0.0,0.0,20,21,2,0,0,0,4,32,0,1.82
Harrison Dudziak,2025-11-26,Arsenal U19,FC Bayern München U19,,5,533.0,1.0,106.6,0,0,0.0,0.0,1,1,0,0,0,0,0,2,0,1.88
Harrison Dudziak,2025-12-21,Braintree Town,Hartlepool United,7.0,90,9752.0,19.0,108.36,0,0,0.05,0.03,24,31,1,0,1,0,8,48,0,1.95
Harrison Dudziak,2025-12-26,Braintree Town,Southend United,7.6,90,9956.0,26.0,110.62,0,0,0.01,0.18,34,42,1,0,6,0,18,67,0,2.61
Harrison Dudziak,2025-12-30,Woking,Braintree Town,7.0,90,9743.0,22.0,108.26,0,0,0.0,0.0,19,29,0,0,3,0,11,37,0,2.26
Harrison Dudziak,2026-01-03,Yeovil Town,Braintree Town,6.6,80,8610.0,18.0,107.62,0,0,0.0,0.0,22,25,0,0,2,0,5,35,0,2.09
Harrison Dudziak,2026-01-10,Braintree Town,Boston United,6.8,90,9948.0,17.0,110.53,0,0,0.01,0.04,49,58,1,0,0,0,14,77,0,1.71
Harrison Dudziak,2026-04-13,Crystal Palace U21,Arsenal U21,,30,3150.0,6.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.9
Harrison Dudziak,2026-04-15,Arsenal,Sporting CP,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Harrison Dudziak,2026-04-25,Manchester City U21,Arsenal U21,,78,8190.0,15.0,105.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.83
