Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Antoniu Roca,23,2025-12-13,Getafe,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2025-12-22,Athletic Club,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-01-03,Espanyol,FC Barcelona,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-01-11,Levante UD,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-01-16,Espanyol,Girona FC,6.5,9,972.0,2.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,1,3,0.0,2.06
Antoniu Roca,23,2026-01-24,Valencia,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-01-30,Espanyol,Deportivo Alavés,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-02-09,Villarreal,Espanyol,6.3,18,1944.0,4.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,0,7,0.0,2.06
Antoniu Roca,23,2026-02-14,Espanyol,Celta Vigo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-02-21,Atlético Madrid,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-03-15,Mallorca,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-04-04,Real Betis,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-04-11,FC Barcelona,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-04-23,Rayo Vallecano,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Antoniu Roca,23,2026-04-27,Espanyol,Levante UD,6.8,21,2268.0,4.0,108.0,0,0,0.0,0.1,4,5,1,0,1,0,1,11,0.0,1.76
Antoniu Roca,23,2026-05-03,Espanyol,Real Madrid,6.4,29,,,0.0,0,0,0.0,0.02,3,7,0,0,1,0,1,16,,
Antoniu Roca,23,2026-05-09,Sevilla,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Antoniu Roca,23,2026-05-13,Espanyol,Athletic Club,6.7,63,,,0.0,0,0,0.05,0.1,5,6,1,0,0,0,2,19,,
