Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Chadi Riad,23,2026-02-19,HŠK Zrinjski Mostar,Crystal Palace,6.3,87,9396.0,17.0,108.0,0,0,0.05,0.02,74,88,1,0,2,0,9,103,0.0,1.81
Chadi Riad,23,2026-02-22,Crystal Palace,Wolverhampton,6.5,72,7776.0,14.0,108.0,0,0,0.02,0.0,37,43,0,0,0,0,4,51,0.0,1.8
Chadi Riad,23,2026-02-26,Crystal Palace,HŠK Zrinjski Mostar,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-03-01,Manchester United,Crystal Palace,6.2,32,3456.0,6.0,108.0,0,0,0.0,0.0,17,20,0,0,0,0,0,23,0.0,1.74
Chadi Riad,23,2026-03-05,Tottenham Hotspur,Crystal Palace,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.02,68,74,0,0,0,0,2,90,0.0,1.85
Chadi Riad,23,2026-03-12,Crystal Palace,AEK Larnaca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-03-15,Crystal Palace,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-03-19,AEK Larnaca,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-03-27,Morocco,Ecuador,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,58,63,0,0,0,0,1,75,0.0,1.85
Chadi Riad,23,2026-03-31,Morocco,Paraguay,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-04-09,Crystal Palace,Fiorentina,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-04-12,Crystal Palace,Newcastle United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-04-16,Fiorentina,Crystal Palace,6.1,49,5292.0,10.0,108.0,0,0,0.0,0.0,10,17,0,0,1,0,1,24,0.0,1.89
Chadi Riad,23,2026-04-20,Crystal Palace,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-04-25,Liverpool,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Chadi Riad,23,2026-04-30,Shakhtar Donetsk,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Chadi Riad,23,2026-05-03,Bournemouth,Crystal Palace,6.6,76,,,0.0,0,0,0.0,0.05,35,41,0,0,0,0,6,56,,
Chadi Riad,23,2026-05-07,Crystal Palace,Shakhtar Donetsk,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Chadi Riad,23,2026-05-10,Crystal Palace,Everton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Chadi Riad,23,2026-05-13,Manchester City,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
