Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Nicolas Fonseca,2026-01-17,Osasuna,Real Oviedo,6.5,19,2096.0,4.0,110.32,0,0,0.04,0.01,8,10,0,0,0,0,1,21,0,1.91
Nicolas Fonseca,2026-01-25,FC Barcelona,Real Oviedo,6.5,24,2591.0,5.0,107.96,0,0,0.0,0.0,7,8,0,0,0,0,2,11,0,1.93
Nicolas Fonseca,2026-01-31,Real Oviedo,Girona FC,6.6,20,2113.0,4.0,105.65,0,0,0.0,0.0,1,1,0,0,0,0,0,3,0,1.89
Nicolas Fonseca,2026-02-15,Real Oviedo,Athletic Club,6.7,25,2789.0,5.0,111.56,0,0,0.0,0.0,23,31,0,0,0,0,1,36,0,1.79
Nicolas Fonseca,2026-02-21,Real Sociedad,Real Oviedo,6.7,89,9517.0,20.0,106.93,0,0,0.07,0.01,20,22,0,0,2,0,2,35,0,2.1
Nicolas Fonseca,2026-02-28,Real Oviedo,Atlético Madrid,7.4,65,7039.0,15.0,108.29,0,0,0.02,0.16,23,27,1,0,2,0,3,42,0,2.13
Nicolas Fonseca,2026-03-04,Rayo Vallecano,Real Oviedo,6.4,29,3158.0,6.0,108.9,0,0,0.09,0.01,13,17,0,0,0,0,1,24,0,1.9
Nicolas Fonseca,2026-03-09,Espanyol,Real Oviedo,6.5,56,6094.0,14.0,108.82,0,0,0.0,0.0,23,27,0,0,2,0,4,39,0,2.3
Nicolas Fonseca,2026-03-14,Real Oviedo,Valencia,7.4,70,7656.0,15.0,109.37,0,0,0.0,0.01,42,44,0,0,1,0,5,58,0,1.96
Nicolas Fonseca,2026-03-21,Levante UD,Real Oviedo,6.3,64,6984.0,15.0,109.12,0,0,0.0,0.02,36,43,0,0,2,0,4,51,0,2.15
Nicolas Fonseca,2026-03-27,England,Uruguay,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nicolas Fonseca,2026-03-31,Algeria,Uruguay,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nicolas Fonseca,2026-04-05,Real Oviedo,Sevilla,7.7,90,9937.0,17.0,110.41,0,0,0.04,0.03,72,85,0,0,0,0,5,101,0,1.71
Nicolas Fonseca,2026-04-12,Celta Vigo,Real Oviedo,7.1,74,8001.0,18.0,108.12,0,0,0.0,0.01,28,32,0,0,3,0,4,43,0,2.25
Nicolas Fonseca,2026-04-26,Real Oviedo,Elche,7.1,76,8303.0,17.0,109.25,0,0,0.06,0.02,42,50,0,0,2,0,5,62,0,2.05
