Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Lucas Ahijado,2025-12-05,Real Oviedo,Mallorca,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lucas Ahijado,2025-12-14,Sevilla,Real Oviedo,6.2,45,4884.0,11.0,108.53,0,0,0.03,0.0,9,14,0,0,2,0,3,29,0,2.25
Lucas Ahijado,2025-12-20,Real Oviedo,Celta Vigo,7.3,90,9861.0,17.0,109.57,0,0,0.06,0.12,50,56,1,0,0,0,5,83,0,1.72
Lucas Ahijado,2026-01-04,Deportivo Alavés,Real Oviedo,6.9,90,9668.0,20.0,107.42,0,0,0.34,0.01,25,31,1,0,2,0,1,49,0,2.07
Lucas Ahijado,2026-01-10,Real Oviedo,Real Betis,7.2,90,9790.0,19.0,108.78,0,0,0.22,0.01,29,36,0,0,1,0,6,63,0,1.94
Lucas Ahijado,2026-01-17,Osasuna,Real Oviedo,6.3,89,9609.0,20.0,107.97,0,0,0.08,0.0,19,23,0,0,2,0,5,48,0,2.08
Lucas Ahijado,2026-01-25,FC Barcelona,Real Oviedo,6.9,66,7139.0,13.0,108.17,0,0,0.0,0.0,13,15,0,0,0,0,6,32,0,1.82
Lucas Ahijado,2026-01-31,Real Oviedo,Girona FC,6.7,20,2104.0,4.0,105.2,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1.9
Lucas Ahijado,2026-02-15,Real Oviedo,Athletic Club,6.7,9,1004.0,2.0,111.56,0,0,0.0,0.03,6,6,1,0,0,0,1,11,0,1.99
Lucas Ahijado,2026-02-21,Real Sociedad,Real Oviedo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lucas Ahijado,2026-02-28,Real Oviedo,Atlético Madrid,6.3,10,1109.0,3.0,110.9,0,0,0.0,0.0,7,7,0,0,1,0,1,11,0,2.71
Lucas Ahijado,2026-03-04,Rayo Vallecano,Real Oviedo,6.4,90,9773.0,22.0,108.59,0,0,0.0,0.28,25,29,2,0,3,0,5,62,0,2.25
Lucas Ahijado,2026-04-12,Celta Vigo,Real Oviedo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lucas Ahijado,2026-04-23,Real Oviedo,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lucas Ahijado,2026-04-26,Real Oviedo,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
