Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Sacha Banse,25,2026-05-26,SpVgg Greuther Fürth,Rot-Weiss Essen,"2. Bundesliga, Relegation/Promotion Playoffs",6.6,67,,0,0.0,0,0,0.0,0.0,19,22,0,0,0,0,7,33,M,MC
Sacha Banse,25,2026-05-22,Rot-Weiss Essen,SpVgg Greuther Fürth,"2. Bundesliga, Relegation/Promotion Playoffs",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Sacha Banse,25,2026-05-17,SpVgg Greuther Fürth,Fortuna Düsseldorf,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Sacha Banse,25,2025-08-31,1. FC Magdeburg,SpVgg Greuther Fürth,2. Bundesliga,6.9,62,,0,0.0,0,0,0.0,0.01,11,14,0,0,0,0,3,27,M,MC
Sacha Banse,25,2025-08-24,SpVgg Greuther Fürth,Holstein Kiel,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Sacha Banse,25,2025-02-28,Fortuna Düsseldorf,SpVgg Greuther Fürth,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,2,2,0,0,0,0,0,3,M,MC
Sacha Banse,25,2025-02-23,SpVgg Greuther Fürth,Eintracht Braunschweig,2. Bundesliga,6.6,9,,0,0.0,0,0,0.0,0.0,4,6,0,0,0,0,1,7,M,MC
Sacha Banse,25,2025-02-15,SV 07 Elversberg,SpVgg Greuther Fürth,2. Bundesliga,6.7,45,,0,0.0,0,0,0.0,0.0,12,17,0,0,0,0,5,24,M,MC
Sacha Banse,25,2025-02-07,SpVgg Greuther Fürth,SSV Jahn Regensburg,2. Bundesliga,6.8,16,,0,0.0,0,0,0.0,0.0,6,8,1,0,0,0,2,13,M,MC
Sacha Banse,25,2025-02-02,SC Paderborn 07,SpVgg Greuther Fürth,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,M,MC
Sacha Banse,25,2025-01-24,SpVgg Greuther Fürth,1. FC Kaiserslautern,2. Bundesliga,6.4,24,,0,0.0,0,0,0.0,0.0,15,19,1,0,1,0,2,27,M,MC
Sacha Banse,25,2025-01-18,Preußen Münster,SpVgg Greuther Fürth,2. Bundesliga,6.8,89,,0,0.0,0,0,0.0,0.0,14,22,0,0,0,0,3,37,M,MC
Sacha Banse,25,2024-12-21,Hamburger SV,SpVgg Greuther Fürth,2. Bundesliga,6.6,69,,0,0.0,0,0,0.0,0.0,24,29,0,0,1,0,3,38,M,MC
Sacha Banse,25,2024-12-15,SpVgg Greuther Fürth,Hannover 96,2. Bundesliga,7.0,89,,0,0.0,0,0,0.0,0.0,27,33,1,0,0,0,6,45,M,MC
