Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Juan Cabrera,23,2026-03-14,VfB Eichstätt,SpVgg Greuther Fürth II,Regionalliga Bavaria,,0,,0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2026-03-07,SpVgg Greuther Fürth II,SpVgg Hankofen-Hailing,Regionalliga Bavaria,,0,,0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2026-01-24,SpVgg Greuther Fürth,Eintracht Braunschweig,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-12-07,1. FC Nürnberg,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-11-29,SpVgg Greuther Fürth,VfL Bochum 1848,2. Bundesliga,6.7,8,,0,0.0,0,0,0.0,0.02,4,5,1,0,0,0,2,7,M,MC
Juan Cabrera,23,2025-11-22,Darmstadt 98,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-11-08,SpVgg Greuther Fürth II,DJK Vilzing,Regionalliga Bavaria,,0,,0,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-10-25,SpVgg Greuther Fürth II,SpVgg Ansbach,Regionalliga Bavaria,,0,,0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-10-24,SpVgg Greuther Fürth,Karlsruher SC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-10-19,SV 07 Elversberg,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Juan Cabrera,23,2025-09-19,Arminia Bielefeld,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
