Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Jomaine Consbruch,24,2026-05-26,SpVgg Greuther Fürth,Rot-Weiss Essen,"2. Bundesliga, Relegation/Promotion Playoffs",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2026-05-10,Hertha BSC,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2026-05-03,SpVgg Greuther Fürth,1. FC Nürnberg,2. Bundesliga,6.4,9,,0,0.0,0,0,0.0,0.01,4,5,0,0,0,0,0,8,M,MC
Jomaine Consbruch,24,2026-04-26,VfL Bochum 1848,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2026-04-19,SpVgg Greuther Fürth,Darmstadt 98,2. Bundesliga,6.6,15,,0,0.0,0,0,0.0,0.01,5,5,0,0,1,0,0,6,M,MC
Jomaine Consbruch,24,2026-03-13,SpVgg Greuther Fürth,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2026-03-08,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2026-01-31,Holstein Kiel,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2026-01-17,SG Dynamo Dresden,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2025-12-20,Fortuna Düsseldorf,SpVgg Greuther Fürth,2. Bundesliga,7.0,66,,0,0.0,0,0,0.15,0.01,13,18,0,0,0,0,1,29,M,MC
Jomaine Consbruch,24,2025-12-12,SpVgg Greuther Fürth,Hertha BSC,2. Bundesliga,,1,,0,0.0,0,0,0.15,0.0,1,1,0,0,0,0,0,2,M,MC
Jomaine Consbruch,24,2025-12-07,1. FC Nürnberg,SpVgg Greuther Fürth,2. Bundesliga,,1,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Jomaine Consbruch,24,2025-11-29,SpVgg Greuther Fürth,VfL Bochum 1848,2. Bundesliga,6.7,29,,0,0.0,0,0,0.07,0.06,10,10,1,0,0,0,0,18,M,MC
