Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Jan Elvedi,29,2026-05-26,SpVgg Greuther Fürth,Rot-Weiss Essen,"2. Bundesliga, Relegation/Promotion Playoffs",7.7,90,,0,0.0,0,0,0.0,0.0,46,51,0,0,1,0,3,60,D,CB
Jan Elvedi,29,2026-05-22,Rot-Weiss Essen,SpVgg Greuther Fürth,"2. Bundesliga, Relegation/Promotion Playoffs",6.9,90,,0,0.0,0,0,0.0,0.0,69,77,0,0,3,0,5,87,D,CB
Jan Elvedi,29,2026-05-17,SpVgg Greuther Fürth,Fortuna Düsseldorf,2. Bundesliga,7.7,90,,0,0.0,0,0,0.03,0.0,23,25,0,0,2,0,2,45,D,CB
Jan Elvedi,29,2026-05-10,Hertha BSC,SpVgg Greuther Fürth,2. Bundesliga,6.8,90,,0,0.0,0,0,0.13,0.02,45,51,0,0,0,0,3,66,D,CB
Jan Elvedi,29,2026-05-03,SpVgg Greuther Fürth,1. FC Nürnberg,2. Bundesliga,7.3,90,,0,0.0,0,0,0.09,0.04,23,28,1,0,4,0,3,48,D,CB
Jan Elvedi,29,2026-04-26,VfL Bochum 1848,SpVgg Greuther Fürth,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.01,69,73,0,0,1,0,5,88,D,CB
Jan Elvedi,29,2026-04-19,SpVgg Greuther Fürth,Darmstadt 98,2. Bundesliga,6.6,90,,0,0.0,0,0,0.03,0.06,43,52,2,0,2,0,5,73,D,CB
Jan Elvedi,29,2026-04-11,Preußen Münster,SpVgg Greuther Fürth,2. Bundesliga,7.9,90,,0,0.0,0,0,0.0,0.02,86,90,0,0,0,0,2,103,D,CB
Jan Elvedi,29,2026-04-05,SpVgg Greuther Fürth,SC Paderborn 07,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.01,58,65,0,0,1,0,3,80,D,CB
Jan Elvedi,29,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.0,46,51,0,0,0,0,4,62,D,CB
Jan Elvedi,29,2026-03-13,SpVgg Greuther Fürth,SV 07 Elversberg,2. Bundesliga,7.0,90,,0,0.0,0,0,0.0,0.01,21,22,1,0,0,0,1,30,D,CB
Jan Elvedi,29,2026-03-08,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,7.2,90,,0,0.0,0,0,0.0,0.0,21,23,0,0,0,0,2,35,D,CB
Jan Elvedi,29,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,6.6,90,,0,0.0,0,0,0.0,0.0,25,34,0,0,1,0,2,57,D,CB
Jan Elvedi,29,2026-02-20,SpVgg Greuther Fürth,Arminia Bielefeld,2. Bundesliga,6.4,88,,0,0.0,0,0,0.27,0.02,30,38,2,0,2,0,0,50,D,CB
Jan Elvedi,29,2026-02-14,1. FC Kaiserslautern,SpVgg Greuther Fürth,2. Bundesliga,7.2,90,,0,0.0,0,0,0.0,0.01,60,66,0,0,2,0,2,83,D,CB
