Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Noel Futkeu,23,2026-05-26,SpVgg Greuther Fürth,Rot-Weiss Essen,"2. Bundesliga, Relegation/Promotion Playoffs",7.4,90,,0,0.0,1,0,0.0,0.0,12,16,1,0,0,0,2,28,F,ATT
Noel Futkeu,23,2026-05-22,Rot-Weiss Essen,SpVgg Greuther Fürth,"2. Bundesliga, Relegation/Promotion Playoffs",6.1,90,,0,0.0,0,0,0.0,0.0,8,9,0,0,0,0,1,14,F,ATT
Noel Futkeu,23,2026-05-17,SpVgg Greuther Fürth,Fortuna Düsseldorf,2. Bundesliga,8.3,90,,0,0.0,1,0,0.94,0.01,13,16,1,0,2,0,5,39,F,ATT
Noel Futkeu,23,2026-05-10,Hertha BSC,SpVgg Greuther Fürth,2. Bundesliga,7.3,90,,0,0.0,1,0,1.04,0.01,8,11,1,0,1,0,2,23,F,ATT
Noel Futkeu,23,2026-05-03,SpVgg Greuther Fürth,1. FC Nürnberg,2. Bundesliga,7.5,90,,0,0.0,1,0,1.45,0.07,13,14,0,0,1,0,5,31,F,ATT
Noel Futkeu,23,2026-04-26,VfL Bochum 1848,SpVgg Greuther Fürth,2. Bundesliga,7.4,90,,0,0.0,1,0,0.85,0.01,7,11,0,0,1,0,1,24,F,ATT
Noel Futkeu,23,2026-04-19,SpVgg Greuther Fürth,Darmstadt 98,2. Bundesliga,8.7,90,,0,0.0,3,0,2.23,0.07,19,22,1,0,0,0,2,35,F,ATT
Noel Futkeu,23,2026-04-11,Preußen Münster,SpVgg Greuther Fürth,2. Bundesliga,6.4,90,,0,0.0,0,0,0.0,0.01,15,16,0,0,0,0,3,24,F,ATT
Noel Futkeu,23,2026-04-05,SpVgg Greuther Fürth,SC Paderborn 07,2. Bundesliga,6.0,90,,0,0.0,0,0,0.99,0.0,7,11,0,0,0,0,2,20,F,ATT
Noel Futkeu,23,2026-03-20,Karlsruher SC,SpVgg Greuther Fürth,2. Bundesliga,7.3,90,,0,0.0,1,0,0.82,0.01,14,18,0,0,0,0,3,28,F,ATT
Noel Futkeu,23,2026-03-13,SpVgg Greuther Fürth,SV 07 Elversberg,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.02,18,20,1,0,0,0,1,30,F,ATT
Noel Futkeu,23,2026-03-08,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,8.0,88,,0,0.0,1,0,0.22,0.05,14,23,2,0,0,0,2,35,F,ATT
Noel Futkeu,23,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,6.5,15,,0,0.0,0,0,0.0,0.0,4,6,0,0,0,0,1,12,F,ATT
Noel Futkeu,23,2026-02-20,SpVgg Greuther Fürth,Arminia Bielefeld,2. Bundesliga,7.1,45,,0,0.0,0,0,0.0,0.0,3,5,1,0,0,0,0,13,F,ATT
Noel Futkeu,23,2026-02-14,1. FC Kaiserslautern,SpVgg Greuther Fürth,2. Bundesliga,6.1,90,,0,0.0,0,0,0.26,0.11,11,15,2,0,0,0,2,27,F,ATT
