Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Carlens Arcus,2025-11-23,Toulouse,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,29
Carlens Arcus,2025-11-30,Angers,RC Lens,6.6,65,7020.0,13.0,108.0,0,0,0.0,0.01,36,44,0,0,1,0,3,56,0,1.85,29
Carlens Arcus,2025-12-07,Nice,Angers,7.1,65,7020.0,13.0,108.0,0,1,0.0,0.16,45,50,1,0,0,0,3,65,0,1.85,29
Carlens Arcus,2025-12-12,Angers,Nantes,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.16,43,48,1,0,0,0,1,69,0,1.85,29
Carlens Arcus,2025-12-19,Les Herbiers,Angers,6.8,80,8640.0,16.0,108.0,0,0,0.0,0.0,45,51,0,0,1,0,4,70,0,1.85,29
Carlens Arcus,2026-01-04,Le Havre,Angers,6.5,90,9720.0,18.0,108.0,0,1,0.0,0.13,47,64,1,0,3,0,5,92,0,1.85,29
Carlens Arcus,2026-01-10,Angers,Toulouse,6.9,26,2808.0,5.0,108.0,0,0,0.0,0.0,15,20,1,0,0,0,4,33,0,1.78,29
Carlens Arcus,2026-01-17,Angers,Olympique de Marseille,5.6,86,9288.0,17.0,108.0,0,0,0.0,0.01,32,35,0,0,0,0,3,49,0,1.83,29
Carlens Arcus,2026-01-25,Paris FC,Angers,7.3,90,9720.0,18.0,108.0,0,0,0.05,0.02,38,45,0,0,2,0,5,74,0,1.85,29
Carlens Arcus,2026-02-01,Angers,Metz,7.9,90,9720.0,18.0,108.0,0,1,0.0,0.16,67,74,4,0,1,0,3,94,0,1.85,29
Carlens Arcus,2026-02-08,Angers,Toulouse,7.5,90,9720.0,18.0,108.0,0,0,0.0,0.07,47,55,0,0,1,0,5,75,0,1.85,29
Carlens Arcus,2026-02-15,Lorient,Angers,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.18,49,57,2,0,5,0,3,72,0,1.85,29
Carlens Arcus,2026-02-28,AS Monaco,Angers,6.6,90,9720.0,18.0,108.0,0,0,0.1,0.11,36,41,2,0,2,0,3,62,0,1.85,29
Carlens Arcus,2026-03-07,Nantes,Angers,6.9,89,9612.0,18.0,108.0,0,0,0.03,0.25,31,35,2,0,2,0,2,56,0,1.87,29
Carlens Arcus,2026-03-14,Angers,Nice,6.8,21,2268.0,4.0,108.0,0,0,0.0,0.0,24,24,0,0,0,0,1,26,0,1.76,29
