Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Antonio Rudiger,2026-02-21,Osasuna,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Antonio Rudiger,2026-02-25,Real Madrid,Benfica,6.9,90,,,0.0,0,0,0.0,0.01,66,68,0,0,1,0,2,74
Antonio Rudiger,2026-03-02,Real Madrid,Getafe,6.7,90,,,0.0,0,0,0.21,0.02,91,97,0,0,0,0,6,110
Antonio Rudiger,2026-03-06,Celta Vigo,Real Madrid,7.0,90,,,0.0,0,0,0.07,0.07,102,111,0,0,1,0,10,119
Antonio Rudiger,2026-03-11,Real Madrid,Manchester City,7.7,90,,,0.0,0,0,0.02,0.0,38,41,0,0,1,0,1,53
Antonio Rudiger,2026-03-14,Real Madrid,Elche,7.7,61,,,0.0,1,0,0.18,0.0,26,26,0,0,0,0,2,32
Antonio Rudiger,2026-03-17,Manchester City,Real Madrid,6.2,90,,,0.0,0,0,0.0,0.0,55,58,0,0,0,0,4,64
Antonio Rudiger,2026-03-22,Real Madrid,Atlético Madrid,6.5,90,,,0.0,0,0,0.12,0.03,73,75,0,0,0,0,2,79
Antonio Rudiger,2026-03-27,Switzerland,Germany,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Antonio Rudiger,2026-03-30,Germany,Ghana,6.5,45,,,0.0,0,0,0.0,0.0,43,45,0,0,0,0,5,46
Antonio Rudiger,2026-04-04,Mallorca,Real Madrid,6.9,90,,,0.0,0,0,0.22,0.02,52,61,1,0,0,0,3,69
Antonio Rudiger,2026-04-07,Real Madrid,FC Bayern München,6.4,90,,,0.0,0,0,0.08,0.0,41,45,0,0,0,0,5,53
Antonio Rudiger,2026-04-15,FC Bayern München,Real Madrid,6.6,90,,,0.0,0,0,0.0,0.0,26,29,0,0,1,0,2,42
Antonio Rudiger,2026-04-21,Real Madrid,Deportivo Alavés,7.1,46,,,0.0,0,0,0.0,0.28,32,34,0,0,0,0,1,38
Antonio Rudiger,2026-04-24,Real Betis,Real Madrid,6.6,90,,,0.0,0,0,0.0,0.01,58,66,0,0,1,0,3,76
