Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Nicolas Pépé,2026-01-31,Osasuna,Villarreal,6.3,90,9685.0,19.0,107.61,0,0,0.02,0.06,20,31,1,0,1,0,4,44,0,1.96
Nicolas Pépé,2026-02-09,Villarreal,Espanyol,9.0,90,9798.0,17.0,108.87,1,0,0.17,0.22,32,41,1,0,0,0,5,68,0,1.74
Nicolas Pépé,2026-02-14,Getafe,Villarreal,6.0,90,9668.0,17.0,107.42,0,0,0.03,0.02,18,21,0,0,0,0,3,43,0,1.76
Nicolas Pépé,2026-02-18,Levante UD,Villarreal,7.0,90,9760.0,17.0,108.44,0,0,0.26,0.17,24,35,1,0,0,0,6,56,0,1.74
Nicolas Pépé,2026-02-22,Villarreal,Valencia,6.2,83,9017.0,16.0,108.64,0,0,0.08,0.07,20,26,0,0,0,0,4,60,0,1.77
Nicolas Pépé,2026-02-28,FC Barcelona,Villarreal,7.1,84,8992.0,16.0,107.05,0,0,0.12,0.56,17,22,1,0,0,0,2,35,0,1.78
Nicolas Pépé,2026-03-08,Villarreal,Elche,7.5,90,9743.0,17.0,108.26,0,0,0.26,0.32,26,32,1,0,0,0,6,52,0,1.74
Nicolas Pépé,2026-03-13,Deportivo Alavés,Villarreal,7.9,90,9706.0,19.0,107.84,1,0,0.16,0.09,21,29,2,0,1,0,3,52,0,1.96
Nicolas Pépé,2026-03-20,Villarreal,Real Sociedad,8.1,90,9727.0,17.0,108.08,1,0,0.31,0.08,27,32,4,0,0,0,5,51,0,1.75
Nicolas Pépé,2026-03-28,South Korea,Côte d'Ivoire,6.3,11,1176.0,2.0,106.91,0,0,0.0,0.0,1,2,1,0,0,0,0,5,0,1.7
Nicolas Pépé,2026-03-31,Scotland,Côte d'Ivoire,7.4,69,7497.0,13.0,108.65,1,0,0.0,0.0,32,35,2,0,0,0,1,57,0,1.73
Nicolas Pépé,2026-04-06,Girona FC,Villarreal,6.4,70,7535.0,13.0,107.64,0,0,0.0,0.16,20,23,1,0,0,0,2,38,0,1.73
Nicolas Pépé,2026-04-12,Athletic Club,Villarreal,6.6,21,2310.0,5.0,110.0,0,0,0.08,0.04,6,9,0,0,1,0,3,16,0,2.16
Nicolas Pépé,2026-04-23,Real Oviedo,Villarreal,7.9,90,9723.0,19.0,108.03,1,0,0.83,0.37,24,33,1,0,1,0,3,56,0,1.95
Nicolas Pépé,2026-04-26,Villarreal,Celta Vigo,7.9,78,8517.0,16.0,109.19,1,0,0.18,0.08,30,33,2,0,1,0,9,51,0,1.88
