Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Boris Mamuzah Lum,18,2026-04-25,Hertha BSC,Holstein Kiel,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-04-11,Hertha BSC,1. FC Kaiserslautern,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-03-31,Austria U19,Germany U19,"U19 UEFA Euro. Champ. Qualif. League A R1, Gr. 4",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-03-28,Germany U19,Greece U19,"U19 UEFA European Championship, Elite round Gr. 1",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-03-25,Germany U19,Sweden U19,"U19 UEFA European Championship, Elite round Gr. 1",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-03-22,Fortuna Düsseldorf,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-03-14,Hertha BSC,VfL Bochum 1848,2. Bundesliga,6.4,27,,0,0.0,0,0,0.0,0.0,5,7,0,0,0,0,2,16,M,MC
Boris Mamuzah Lum,18,2026-03-08,Preußen Münster,Hertha BSC,2. Bundesliga,6.8,30,,0,0.0,0,0,0.06,0.01,14,16,1,0,1,0,2,22,M,MC
Boris Mamuzah Lum,18,2026-02-27,Berliner FC Dynamo,Hertha BSC II U23,Regionalliga Northeast,,0,,0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-02-22,SC Paderborn 07,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-02-14,Hertha BSC,Hannover 96,2. Bundesliga,6.7,9,,0,0.0,0,0,0.01,0.01,3,4,0,0,0,0,0,6,M,MC
Boris Mamuzah Lum,18,2026-02-07,SV 07 Elversberg,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-02-01,Hertha BSC,Darmstadt 98,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Boris Mamuzah Lum,18,2026-01-24,Karlsruher SC,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
