Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Kennet Eichhorn,16,2026-05-17,Arminia Bielefeld,Hertha BSC,2. Bundesliga,6.9,83,,0,0.0,0,0,0.0,0.04,18,18,1,0,0,0,3,30,M,MC
Kennet Eichhorn,16,2026-05-10,Hertha BSC,SpVgg Greuther Fürth,2. Bundesliga,7.9,70,,0,0.0,1,0,0.65,0.0,18,23,0,0,1,0,3,36,M,MC
Kennet Eichhorn,16,2026-04-19,Eintracht Braunschweig,Hertha BSC,2. Bundesliga,6.3,73,,0,0.0,0,0,0.0,0.01,23,24,0,0,2,0,3,36,M,MC
Kennet Eichhorn,16,2026-04-11,Hertha BSC,1. FC Kaiserslautern,2. Bundesliga,6.6,64,,0,0.0,0,0,0.11,0.01,15,20,1,0,1,0,3,37,M,MC
Kennet Eichhorn,16,2026-04-04,SG Dynamo Dresden,Hertha BSC,2. Bundesliga,6.4,22,,0,0.0,0,0,0.0,0.0,6,8,0,0,0,0,4,10,M,MC
Kennet Eichhorn,16,2026-01-17,Hertha BSC,FC Schalke 04,2. Bundesliga,8.2,89,,0,0.0,0,0,0.0,0.03,17,26,1,0,2,0,6,51,M,MC
Kennet Eichhorn,16,2025-12-12,SpVgg Greuther Fürth,Hertha BSC,2. Bundesliga,6.3,86,,0,0.0,0,0,0.13,0.01,15,20,0,0,2,0,6,32,M,MC
Kennet Eichhorn,16,2025-12-02,Hertha BSC,1. FC Kaiserslautern,DFB Pokal,7.7,90,,0,0.0,1,0,0.0,0.0,23,31,1,0,1,0,12,45,M,MC
Kennet Eichhorn,16,2025-11-29,Holstein Kiel,Hertha BSC,2. Bundesliga,6.8,86,,0,0.0,0,0,0.0,0.03,19,25,2,0,0,0,8,37,M,MC
Kennet Eichhorn,16,2025-11-08,1. FC Kaiserslautern,Hertha BSC,2. Bundesliga,6.4,62,,0,0.0,0,0,0.08,0.0,13,17,0,0,3,0,4,27,M,MC
Kennet Eichhorn,16,2025-11-01,Hertha BSC,SG Dynamo Dresden,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Kennet Eichhorn,16,2025-10-28,Hertha BSC,SV 07 Elversberg,DFB Pokal,6.8,71,,0,0.0,0,0,0.0,0.0,29,30,0,0,1,0,4,41,M,MC
Kennet Eichhorn,16,2025-10-25,Hertha BSC,Fortuna Düsseldorf,2. Bundesliga,6.6,59,,0,0.0,0,0,0.07,0.01,15,23,0,0,1,0,4,33,M,MC
Kennet Eichhorn,16,2025-10-18,VfL Bochum 1848,Hertha BSC,2. Bundesliga,6.4,89,,0,0.0,0,0,0.3,0.04,26,30,0,0,1,0,4,45,M,MC
