Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Kevin Sessa,25,2026-05-17,Arminia Bielefeld,Hertha BSC,2. Bundesliga,6.3,28,,0,0.0,0,0,0.0,0.02,10,17,0,0,0,0,5,28,M,MC
Kevin Sessa,25,2026-05-03,1. FC Magdeburg,Hertha BSC,2. Bundesliga,6.6,68,,0,0.0,0,0,0.31,0.02,28,30,0,0,0,0,3,36,M,MC
Kevin Sessa,25,2026-04-25,Hertha BSC,Holstein Kiel,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Kevin Sessa,25,2026-04-19,Eintracht Braunschweig,Hertha BSC,2. Bundesliga,6.9,11,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,M,MC
Kevin Sessa,25,2026-04-11,Hertha BSC,1. FC Kaiserslautern,2. Bundesliga,7.0,83,,0,0.0,0,0,0.18,0.15,14,19,1,0,2,0,3,31,M,MC
Kevin Sessa,25,2026-04-04,SG Dynamo Dresden,Hertha BSC,2. Bundesliga,6.6,68,,0,0.0,0,0,0.0,0.02,18,23,1,0,2,0,2,33,M,MC
Kevin Sessa,25,2026-03-22,Fortuna Düsseldorf,Hertha BSC,2. Bundesliga,6.4,76,,0,0.0,0,0,0.0,0.0,11,15,0,0,4,0,2,30,M,MC
Kevin Sessa,25,2026-03-14,Hertha BSC,VfL Bochum 1848,2. Bundesliga,6.7,63,,0,0.0,0,0,0.0,0.03,24,28,1,0,2,0,4,37,M,MC
Kevin Sessa,25,2026-03-08,Preußen Münster,Hertha BSC,2. Bundesliga,6.7,60,,0,0.0,0,0,0.02,0.02,16,17,0,0,1,0,1,25,M,MC
Kevin Sessa,25,2026-03-01,Hertha BSC,1. FC Nürnberg,2. Bundesliga,6.7,64,,0,0.0,0,0,0.01,0.01,19,23,0,0,0,0,4,36,M,MC
Kevin Sessa,25,2026-02-22,SC Paderborn 07,Hertha BSC,2. Bundesliga,6.6,15,,0,0.0,0,0,0.0,0.01,9,10,0,0,0,0,0,14,M,MC
Kevin Sessa,25,2026-02-14,Hertha BSC,Hannover 96,2. Bundesliga,6.6,8,,0,0.0,0,0,0.0,0.02,5,8,0,0,0,0,2,10,M,MC
Kevin Sessa,25,2026-02-10,Hertha BSC,SC Freiburg,DFB Pokal,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Kevin Sessa,25,2026-02-07,SV 07 Elversberg,Hertha BSC,2. Bundesliga,6.6,8,,0,0.0,0,0,0.0,0.0,8,9,0,0,1,0,0,11,M,MC
Kevin Sessa,25,2026-02-01,Hertha BSC,Darmstadt 98,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
