Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Mika Haas,20,2026-04-17,Holstein Kiel,1. FC Kaiserslautern,2. Bundesliga,6.1,90,,0,0.0,0,0,0.0,0.4,34,42,2,0,2,0,7,87,M,MC
Mika Haas,20,2026-04-11,Hertha BSC,1. FC Kaiserslautern,2. Bundesliga,7.4,90,,0,0.0,0,0,0.0,0.01,19,24,0,0,1,0,4,46,M,MC
Mika Haas,20,2026-04-04,1. FC Kaiserslautern,Fortuna Düsseldorf,2. Bundesliga,7.1,90,,0,0.0,0,0,0.02,0.08,33,40,2,0,0,0,5,71,M,MC
Mika Haas,20,2026-03-31,Poland U20,Germany U20,U20 Elite League,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mika Haas,20,2026-03-26,Germany U20,Czechia U20,U20 Elite League,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Mika Haas,20,2026-03-21,1. FC Nürnberg,1. FC Kaiserslautern,2. Bundesliga,6.9,83,,0,0.0,0,0,0.0,0.03,24,33,0,0,3,0,6,57,M,MC
Mika Haas,20,2026-03-15,1. FC Kaiserslautern,Karlsruher SC,2. Bundesliga,7.8,90,,0,0.0,0,0,0.01,0.29,25,33,1,0,2,0,5,57,M,MC
Mika Haas,20,2026-02-22,Preußen Münster,1. FC Kaiserslautern,2. Bundesliga,6.7,90,,0,0.0,0,0,0.04,0.07,21,29,1,0,2,0,2,61,M,MC
Mika Haas,20,2026-02-14,1. FC Kaiserslautern,SpVgg Greuther Fürth,2. Bundesliga,7.4,90,,0,0.0,0,0,0.16,0.01,19,26,1,0,0,0,11,57,M,MC
Mika Haas,20,2026-02-07,Darmstadt 98,1. FC Kaiserslautern,2. Bundesliga,6.3,90,,0,0.0,0,0,0.06,0.04,39,44,1,0,0,0,3,62,M,MC
Mika Haas,20,2026-01-31,1. FC Kaiserslautern,SV 07 Elversberg,2. Bundesliga,7.3,82,,0,0.0,0,0,0.09,0.24,14,20,2,0,0,0,3,42,M,MC
Mika Haas,20,2026-01-25,FC Schalke 04,1. FC Kaiserslautern,2. Bundesliga,6.5,90,,0,0.0,0,0,0.08,0.09,14,22,0,0,3,0,7,54,M,MC
Mika Haas,20,2026-01-18,1. FC Kaiserslautern,Hannover 96,2. Bundesliga,7.1,90,,0,0.0,0,0,0.07,0.1,10,15,2,0,0,0,3,44,M,MC
Mika Haas,20,2025-12-20,1. FC Kaiserslautern,1. FC Magdeburg,2. Bundesliga,6.9,90,,0,0.0,0,0,0.15,0.01,19,26,0,0,1,0,3,53,M,MC
Mika Haas,20,2025-12-06,1. FC Kaiserslautern,SG Dynamo Dresden,2. Bundesliga,7.3,90,,0,0.0,1,0,0.47,0.0,9,19,0,0,2,0,6,47,M,MC
