Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Álvaro Rodriguez,2026-01-19,Elche,Sevilla,7.4,90,9760.0,17.0,108.44,0,0,0.67,0.19,14,30,2,0,0,0,3,65,0,1.74
Álvaro Rodriguez,2026-01-23,Levante UD,Elche,7.6,70,7497.0,13.0,107.1,1,0,0.28,0.01,11,14,0,0,0,0,1,32,0,1.73
Álvaro Rodriguez,2026-01-31,Elche,FC Barcelona,7.9,75,8080.0,16.0,107.73,1,0,0.6,0.06,14,17,0,0,1,0,3,40,0,1.98
Álvaro Rodriguez,2026-02-07,Real Sociedad,Elche,6.4,90,9643.0,17.0,107.14,0,0,0.03,0.28,14,25,2,0,0,0,0,46,0,1.76
Álvaro Rodriguez,2026-02-13,Elche,Osasuna,6.9,90,9639.0,17.0,107.1,0,0,0.91,0.18,15,25,5,0,0,0,0,45,0,1.76
Álvaro Rodriguez,2026-02-20,Athletic Club,Elche,7.1,75,8064.0,14.0,107.52,0,0,0.0,0.01,11,21,0,0,0,0,2,39,0,1.74
Álvaro Rodriguez,2026-03-01,Elche,Espanyol,6.5,17,1814.0,3.0,106.71,0,0,0.03,0.0,1,2,0,0,0,0,0,7,0,1.65
Álvaro Rodriguez,2026-03-08,Villarreal,Elche,6.1,90,9605.0,17.0,106.72,0,0,0.45,0.05,10,14,1,0,0,0,3,28,0,1.77
Álvaro Rodriguez,2026-03-14,Real Madrid,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Álvaro Rodriguez,2026-03-21,Elche,Mallorca,6.1,89,9488.0,17.0,106.61,0,0,0.47,0.01,8,17,0,0,0,0,1,31,0,1.79
Álvaro Rodriguez,2026-04-03,Rayo Vallecano,Elche,6.6,77,8253.0,15.0,107.18,0,0,0.1,0.13,10,17,1,0,0,0,1,37,0,1.82
Álvaro Rodriguez,2026-04-11,Elche,Valencia,6.9,26,2776.0,5.0,106.77,0,0,0.0,0.0,3,6,0,0,0,0,1,8,0,1.8
Álvaro Rodriguez,2026-04-22,Elche,Atlético Madrid,6.7,23,2470.0,4.0,107.39,0,0,0.44,0.0,1,4,0,0,0,0,1,10,0,1.62
Álvaro Rodriguez,2026-04-26,Real Oviedo,Elche,6.6,90,9739.0,19.0,108.21,0,0,0.0,0.11,18,30,1,0,1,0,4,57,0,1.95
