Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Oscar Vilhelmsson,22,2026-05-17,SV 07 Elversberg,Preußen Münster,2. Bundesliga,,3,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Oscar Vilhelmsson,22,2026-05-10,Preußen Münster,Darmstadt 98,2. Bundesliga,6.4,14,,0,0.0,0,0,0.0,0.0,2,2,0,0,0,0,0,5,F,ATT
Oscar Vilhelmsson,22,2026-05-03,Hannover 96,Preußen Münster,2. Bundesliga,6.3,15,,0,0.0,0,0,0.1,0.0,2,4,0,0,0,0,1,6,F,ATT
Oscar Vilhelmsson,22,2026-04-05,Holstein Kiel,Preußen Münster,2. Bundesliga,,3,,0,0.0,0,0,0.0,0.07,1,1,0,0,0,0,0,1,F,ATT
Oscar Vilhelmsson,22,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,6.2,65,,0,0.0,0,0,0.52,0.0,1,5,0,0,0,0,1,15,F,ATT
Oscar Vilhelmsson,22,2026-03-15,SG Dynamo Dresden,Preußen Münster,2. Bundesliga,6.6,45,,0,0.0,0,0,0.0,0.05,5,7,1,0,0,0,3,12,F,ATT
Oscar Vilhelmsson,22,2026-03-08,Preußen Münster,Hertha BSC,2. Bundesliga,6.6,28,,0,0.0,0,0,0.03,0.0,3,6,0,0,0,0,0,9,F,ATT
Oscar Vilhelmsson,22,2026-03-01,Eintracht Braunschweig,Preußen Münster,2. Bundesliga,6.5,20,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,F,ATT
Oscar Vilhelmsson,22,2025-12-05,Preußen Münster,Hannover 96,2. Bundesliga,6.3,62,,0,0.0,0,0,0.03,0.0,2,6,1,0,0,0,0,10,F,ATT
Oscar Vilhelmsson,22,2025-11-30,Arminia Bielefeld,Preußen Münster,2. Bundesliga,6.6,61,,0,0.0,0,0,0.32,0.0,2,7,0,0,1,0,0,16,F,ATT
Oscar Vilhelmsson,22,2025-11-22,Preußen Münster,FC Schalke 04,2. Bundesliga,6.3,59,,0,0.0,0,0,0.22,0.0,1,3,0,0,0,0,0,10,F,ATT
Oscar Vilhelmsson,22,2025-11-07,SpVgg Greuther Fürth,Preußen Münster,2. Bundesliga,6.3,10,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,F,ATT
Oscar Vilhelmsson,22,2025-10-18,Preußen Münster,SG Dynamo Dresden,2. Bundesliga,6.5,45,,0,0.0,0,0,0.19,0.03,3,10,0,0,0,0,1,19,F,ATT
Oscar Vilhelmsson,22,2025-10-04,Hertha BSC,Preußen Münster,2. Bundesliga,6.6,58,,0,0.0,0,0,0.37,0.01,8,10,1,0,0,0,0,17,F,ATT
