Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Mikkel Kirkeskov,34,2026-04-25,Preußen Münster,Arminia Bielefeld,2. Bundesliga,6.2,45,,0,0.0,0,0,0.0,0.08,11,14,1,0,0,0,0,28,D,CB
Mikkel Kirkeskov,34,2026-04-19,FC Schalke 04,Preußen Münster,2. Bundesliga,6.8,19,,0,0.0,0,0,0.0,0.01,13,13,0,0,1,0,0,19,D,CB
Mikkel Kirkeskov,34,2026-04-11,Preußen Münster,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Mikkel Kirkeskov,34,2026-04-05,Holstein Kiel,Preußen Münster,2. Bundesliga,6.6,25,,0,0.0,0,0,0.0,0.0,4,5,0,0,0,0,0,13,D,CB
Mikkel Kirkeskov,34,2026-03-22,Preußen Münster,1. FC Magdeburg,2. Bundesliga,6.6,90,,0,0.0,0,0,0.0,0.31,27,35,2,0,3,0,2,56,D,CB
Mikkel Kirkeskov,34,2026-03-01,Eintracht Braunschweig,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Mikkel Kirkeskov,34,2026-02-13,Fortuna Düsseldorf,Preußen Münster,2. Bundesliga,6.7,16,,0,0.0,0,0,0.0,0.0,6,11,0,0,1,0,1,19,D,CB
Mikkel Kirkeskov,34,2026-01-30,1. FC Nürnberg,Preußen Münster,2. Bundesliga,7.5,90,,0,0.0,0,0,0.0,0.15,35,42,4,0,0,0,5,67,D,CB
Mikkel Kirkeskov,34,2026-01-25,SC Paderborn 07,Preußen Münster,2. Bundesliga,6.1,90,,0,0.0,0,0,0.0,0.05,18,26,1,0,1,0,1,41,D,CB
Mikkel Kirkeskov,34,2026-01-17,Preußen Münster,Karlsruher SC,2. Bundesliga,7.4,82,,0,0.0,0,0,0.0,0.38,57,61,1,0,2,0,3,79,D,CB
Mikkel Kirkeskov,34,2025-12-21,Preußen Münster,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Mikkel Kirkeskov,34,2025-12-14,Darmstadt 98,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Mikkel Kirkeskov,34,2025-12-05,Preußen Münster,Hannover 96,2. Bundesliga,6.5,62,,0,0.0,0,0,0.04,0.0,33,34,0,0,0,0,2,47,D,CB
Mikkel Kirkeskov,34,2025-11-30,Arminia Bielefeld,Preußen Münster,2. Bundesliga,6.2,45,,0,0.0,0,0,0.0,0.0,7,12,0,0,0,0,0,23,D,CB
