Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Shin Yamada,26,2026-05-17,SV 07 Elversberg,Preußen Münster,2. Bundesliga,6.3,59,,0,0.0,0,0,0.0,0.0,3,4,0,0,0,0,2,15,F,ATT
Shin Yamada,26,2026-05-10,Preußen Münster,Darmstadt 98,2. Bundesliga,7.9,76,,0,0.0,1,0,0.76,0.0,6,6,0,0,0,0,2,23,F,ATT
Shin Yamada,26,2026-05-03,Hannover 96,Preußen Münster,2. Bundesliga,6.7,45,,0,0.0,1,0,0.32,0.0,3,5,1,0,0,0,1,12,F,ATT
Shin Yamada,26,2026-04-25,Preußen Münster,Arminia Bielefeld,2. Bundesliga,6.5,45,,0,0.0,0,0,0.13,0.0,3,4,0,0,0,0,0,12,F,ATT
Shin Yamada,26,2026-04-19,FC Schalke 04,Preußen Münster,2. Bundesliga,7.4,9,,0,0.0,1,0,0.09,0.0,0,0,0,0,0,0,0,3,F,ATT
Shin Yamada,26,2026-03-15,SG Dynamo Dresden,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Shin Yamada,26,2026-03-08,Preußen Münster,Hertha BSC,2. Bundesliga,6.3,45,,0,0.0,0,0,0.04,0.0,2,2,1,0,0,0,0,9,F,ATT
Shin Yamada,26,2026-03-01,Eintracht Braunschweig,Preußen Münster,2. Bundesliga,6.8,28,,0,0.0,0,0,0.0,0.0,3,5,0,0,0,0,2,16,F,ATT
Shin Yamada,26,2026-02-22,Preußen Münster,1. FC Kaiserslautern,2. Bundesliga,6.5,10,,0,0.0,0,0,0.24,0.0,0,1,1,0,1,0,0,6,F,ATT
Shin Yamada,26,2026-02-13,Fortuna Düsseldorf,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Shin Yamada,26,2026-02-06,Preußen Münster,VfL Bochum 1848,2. Bundesliga,6.4,11,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,F,ATT
Shin Yamada,26,2026-01-30,1. FC Nürnberg,Preußen Münster,2. Bundesliga,6.7,17,,0,0.0,0,0,0.0,0.0,2,2,0,0,0,0,1,6,F,ATT
Shin Yamada,26,2026-01-03,Celtic,Rangers,Scottish Premiership,6.3,16,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,5,F,ATT
Shin Yamada,26,2025-12-30,Motherwell,Celtic,Scottish Premiership,6.7,45,,0,0.0,0,0,0.15,0.01,6,7,1,0,0,0,1,16,F,ATT
