Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Trevan Sanusi,2025-05-10,Newcastle United U18,Manchester City U18,,68,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-08-08,Newcastle United,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-08-09,Newcastle United,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-08-13,Gateshead,Newcastle United U21,,90,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-08-17,Newcastle United U21,Southampton U21,,90,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-08-22,Newcastle United U21,Chelsea U21,,90,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-08-29,Birmingham City U21,Newcastle United U21,,24,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2025-12-20,AS Gosier,Lorient,7.8,33,,,0.0,1,1,0.0,0.0,17,18,1,0,0,0,0,24
Trevan Sanusi,2026-01-04,Lorient,Metz,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2026-01-10,Hauts Lyonnais,Lorient,6.5,61,,,0.0,0,0,0.0,0.0,13,15,0,0,1,0,2,32
Trevan Sanusi,2026-01-24,Stade Rennais,Lorient,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2026-01-31,Lorient,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2026-03-14,Lorient,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Trevan Sanusi,2026-03-21,Toulouse,Lorient,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
