Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Maik Nawrocki,25,2026-05-17,Hannover 96,1. FC Nürnberg,2. Bundesliga,6.4,76,,0,0.0,0,0,0.3,0.01,32,36,1,0,1,0,3,45,D,CB
Maik Nawrocki,25,2026-05-09,VfL Bochum 1848,Hannover 96,2. Bundesliga,7.8,90,,0,0.0,1,0,0.39,0.02,82,84,1,0,3,0,4,100,D,CB
Maik Nawrocki,25,2026-05-03,Hannover 96,Preußen Münster,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Maik Nawrocki,25,2026-04-11,Darmstadt 98,Hannover 96,2. Bundesliga,6.8,55,,0,0.0,0,0,0.0,0.01,25,26,0,0,5,0,4,37,D,CB
Maik Nawrocki,25,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,6.7,90,,0,0.0,0,0,0.1,0.04,76,82,0,0,3,0,5,91,D,CB
Maik Nawrocki,25,2026-03-20,Hannover 96,Eintracht Braunschweig,2. Bundesliga,8.2,89,,0,0.0,1,0,0.43,0.0,58,65,0,0,3,0,2,91,D,CB
Maik Nawrocki,25,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,7.2,90,,0,0.0,1,0,0.72,0.54,71,85,1,0,4,0,6,101,D,CB
Maik Nawrocki,25,2026-03-08,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.27,52,54,1,0,2,0,1,69,D,CB
Maik Nawrocki,25,2026-02-28,Arminia Bielefeld,Hannover 96,2. Bundesliga,7.0,90,,0,0.0,0,0,0.0,0.06,33,47,1,0,1,0,2,59,D,CB
Maik Nawrocki,25,2026-02-22,Hannover 96,SG Dynamo Dresden,2. Bundesliga,7.0,21,,0,0.0,0,0,0.0,0.0,15,15,0,0,1,0,0,25,D,CB
Maik Nawrocki,25,2026-01-30,1. FC Magdeburg,Hannover 96,2. Bundesliga,6.6,90,,0,0.0,0,0,0.0,0.01,37,43,0,0,0,0,6,55,D,CB
Maik Nawrocki,25,2026-01-24,Hannover 96,Fortuna Düsseldorf,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.02,49,55,0,0,0,0,5,67,D,CB
Maik Nawrocki,25,2025-12-05,Preußen Münster,Hannover 96,2. Bundesliga,6.8,90,,0,0.0,0,0,0.02,0.01,53,59,1,0,2,0,3,77,D,CB
Maik Nawrocki,25,2025-11-28,Hannover 96,Karlsruher SC,2. Bundesliga,7.3,45,,0,0.0,0,0,0.0,0.02,47,52,0,0,1,0,5,60,D,CB
