Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Enzo Leopold,25,2026-05-17,Hannover 96,1. FC Nürnberg,2. Bundesliga,7.7,90,,0,0.0,0,0,0.0,0.26,33,36,4,0,1,0,2,62,M,MC
Enzo Leopold,25,2026-05-09,VfL Bochum 1848,Hannover 96,2. Bundesliga,6.5,90,,0,0.0,0,0,0.0,0.02,43,54,0,0,0,0,4,65,M,MC
Enzo Leopold,25,2026-05-03,Hannover 96,Preußen Münster,2. Bundesliga,7.5,90,,0,0.0,0,0,0.06,0.25,73,74,0,0,0,0,4,95,M,MC
Enzo Leopold,25,2026-04-25,Karlsruher SC,Hannover 96,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.02,87,94,1,0,2,0,7,110,M,MC
Enzo Leopold,25,2026-04-18,Hannover 96,SC Paderborn 07,2. Bundesliga,7.3,90,,0,0.0,0,0,0.0,0.15,84,95,1,0,0,0,3,115,M,MC
Enzo Leopold,25,2026-04-11,Darmstadt 98,Hannover 96,2. Bundesliga,7.6,90,,0,0.0,0,0,0.08,0.17,49,54,1,0,1,0,6,76,M,MC
Enzo Leopold,25,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,7.6,90,,0,0.0,0,0,0.0,0.16,86,93,2,0,2,0,12,128,M,MC
Enzo Leopold,25,2026-03-20,Hannover 96,Eintracht Braunschweig,2. Bundesliga,6.7,72,,0,0.0,0,0,0.0,0.01,22,26,0,0,0,0,3,33,M,MC
Enzo Leopold,25,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,7.1,90,,0,0.0,0,0,0.79,0.18,70,82,2,0,3,0,3,107,M,MC
Enzo Leopold,25,2026-03-08,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,6.2,90,,0,0.0,0,0,0.87,0.16,49,60,2,0,0,0,5,77,M,MC
Enzo Leopold,25,2026-02-28,Arminia Bielefeld,Hannover 96,2. Bundesliga,7.2,90,,0,0.0,1,0,0.96,0.01,68,76,0,0,0,0,2,90,M,MC
Enzo Leopold,25,2026-02-22,Hannover 96,SG Dynamo Dresden,2. Bundesliga,6.7,90,,0,0.0,0,0,0.0,0.05,55,64,0,0,2,0,5,75,M,MC
Enzo Leopold,25,2026-02-14,Hertha BSC,Hannover 96,2. Bundesliga,7.8,90,,0,0.0,0,0,0.06,0.52,61,73,2,0,4,0,8,100,M,MC
Enzo Leopold,25,2026-02-08,Hannover 96,Holstein Kiel,2. Bundesliga,7.5,90,,0,0.0,0,0,0.0,0.1,50,57,1,0,4,0,6,75,M,MC
