Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Williams Kokolo,26,2026-05-17,Hannover 96,1. FC Nürnberg,2. Bundesliga,6.4,24,,0,0.0,0,0,0.03,0.42,5,8,1,0,0,0,2,13,D,CB
Williams Kokolo,26,2026-05-09,VfL Bochum 1848,Hannover 96,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-05-03,Hannover 96,Preußen Münster,2. Bundesliga,6.1,13,,0,0.0,0,0,0.08,0.03,3,3,0,0,0,0,0,8,D,CB
Williams Kokolo,26,2026-04-25,Karlsruher SC,Hannover 96,2. Bundesliga,6.9,15,,0,0.0,0,0,0.0,0.0,2,2,0,0,0,0,1,8,D,CB
Williams Kokolo,26,2026-04-18,Hannover 96,SC Paderborn 07,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-04-11,Darmstadt 98,Hannover 96,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-04-05,Hannover 96,SV 07 Elversberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-03-20,Hannover 96,Eintracht Braunschweig,2. Bundesliga,6.3,45,,0,0.0,0,0,0.0,0.0,4,6,0,0,1,0,2,20,D,CB
Williams Kokolo,26,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-03-08,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-02-28,Arminia Bielefeld,Hannover 96,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-02-22,Hannover 96,SG Dynamo Dresden,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Williams Kokolo,26,2026-02-14,Hertha BSC,Hannover 96,2. Bundesliga,6.5,15,,0,0.0,0,0,0.0,0.03,0,2,1,0,0,0,0,8,D,CB
Williams Kokolo,26,2026-02-08,Hannover 96,Holstein Kiel,2. Bundesliga,7.8,18,,0,0.0,0,0,0.0,0.52,8,11,2,0,0,0,3,25,D,CB
