Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Chidera Ejuke,2026-01-24,Sevilla,Athletic Club,6.2,9,1004.0,2.0,111.56,0,0,0.0,0.0,3,5,0,0,0,0,1,11,0,1.99
Chidera Ejuke,2026-02-02,Mallorca,Sevilla,7.2,30,3305.0,7.0,110.17,0,0,0.04,0.0,11,15,0,0,1,0,2,31,0,2.12
Chidera Ejuke,2026-02-08,Sevilla,Girona FC,7.3,45,4884.0,9.0,108.53,0,0,0.0,0.09,16,18,1,0,0,0,2,32,0,1.84
Chidera Ejuke,2026-02-14,Sevilla,Deportivo Alavés,6.3,20,2159.0,4.0,107.95,0,0,0.0,0.0,1,3,0,0,0,0,2,8,0,1.85
Chidera Ejuke,2026-02-22,Getafe,Sevilla,6.5,45,4859.0,9.0,107.98,0,0,0.05,0.02,18,21,1,0,0,0,1,29,0,1.85
Chidera Ejuke,2026-03-01,Real Betis,Sevilla,6.5,45,4905.0,9.0,109.0,0,0,0.14,0.04,18,22,0,0,0,0,3,34,0,1.83
Chidera Ejuke,2026-03-08,Sevilla,Rayo Vallecano,7.0,23,2499.0,4.0,108.65,0,0,0.0,0.0,9,10,0,0,0,0,0,20,0,1.6
Chidera Ejuke,2026-03-15,FC Barcelona,Sevilla,6.9,45,4863.0,9.0,108.07,0,0,0.03,0.01,11,12,0,0,0,0,3,24,0,1.85
Chidera Ejuke,2026-03-21,Sevilla,Valencia,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Chidera Ejuke,2026-04-05,Real Oviedo,Sevilla,6.6,10,1084.0,2.0,108.4,0,0,0.0,0.0,4,4,0,0,0,0,0,8,0,1.85
Chidera Ejuke,2026-04-11,Sevilla,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Chidera Ejuke,2026-04-23,Levante UD,Sevilla,6.3,13,1440.0,2.0,110.77,0,0,0.04,0.01,4,6,0,0,0,0,1,15,0,1.39
Chidera Ejuke,2026-04-26,Osasuna,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
