Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Pau López,31,2026-02-21,Real Betis,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-03-01,Real Betis,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-03-08,Getafe,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-03-12,Panathinaikos FC,Real Betis,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,18,20,0,0,0,0,5,24,0.0,1.85
Pau López,31,2026-03-15,Real Betis,Celta Vigo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-03-19,Real Betis,Panathinaikos FC,7.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,19,21,0,0,0,0,1,24,0.0,1.85
Pau López,31,2026-03-22,Athletic Club,Real Betis,6.9,90,9720.0,18.0,108.0,0,0,0.0,0.0,21,23,0,0,0,0,7,33,0.0,1.85
Pau López,31,2026-04-04,Real Betis,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-04-08,Sporting Braga,Real Betis,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,18,29,0,0,0,0,3,36,0.0,1.85
Pau López,31,2026-04-12,Osasuna,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-04-16,Real Betis,Sporting Braga,5.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,31,41,0,0,0,0,5,44,0.0,1.85
Pau López,31,2026-04-21,Girona FC,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-04-24,Real Betis,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Pau López,31,2026-05-03,Real Betis,Real Oviedo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Pau López,31,2026-05-09,Real Sociedad,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
