Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Andrés García,2025-12-30,Arsenal,Aston Villa,5.9,29,3167.0,6.0,109.21,0,0,0.0,0.01,16,16,0,0,0,0,2,23,0,1.89
Andrés García,2026-01-03,Aston Villa,Nottingham Forest,6.6,8,853.0,2.0,106.62,0,0,0.0,0.0,1,1,0,0,0,0,0,3,0,2.34
Andrés García,2026-01-07,Crystal Palace,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Andrés García,2026-01-10,Tottenham Hotspur,Aston Villa,6.5,11,1193.0,2.0,108.45,0,0,0.0,0.0,2,4,0,0,0,0,0,9,0,1.68
Andrés García,2026-01-18,Aston Villa,Everton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Andrés García,2026-01-22,Fenerbahçe,Aston Villa,6.9,15,1638.0,3.0,109.2,0,0,0.0,0.0,3,5,0,0,0,0,1,12,0,1.83
Andrés García,2026-02-14,Aston Villa,Newcastle United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Andrés García,2026-02-21,Aston Villa,Leeds United,6.7,9,962.0,2.0,106.89,0,0,0.0,0.0,2,2,0,0,0,0,0,4,0,2.08
Andrés García,2026-03-12,Lille,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Andrés García,2026-03-15,Manchester United,Aston Villa,6.6,13,1390.0,2.0,106.92,0,0,0.0,0.0,4,4,0,0,0,0,0,6,0,1.44
Andrés García,2026-03-19,Aston Villa,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Andrés García,2026-04-09,Bologna,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Andrés García,2026-04-12,Nottingham Forest,Aston Villa,,1,118.0,0.0,118.0,0,0,0.0,0.0,2,2,0,0,0,0,0,3,0,0.0
Andrés García,2026-04-16,Aston Villa,Bologna,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
