Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Lamare Bogarde,2026-02-14,Aston Villa,Newcastle United,5.8,90,9676.0,20.0,107.51,0,0,0.0,0.0,22,25,0,0,2,0,5,39,0,2.07
Lamare Bogarde,2026-02-21,Aston Villa,Leeds United,6.5,9,974.0,2.0,108.22,0,0,0.0,0.0,3,4,0,0,0,0,1,4,0,2.05
Lamare Bogarde,2026-02-27,Wolverhampton,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lamare Bogarde,2026-03-04,Aston Villa,Chelsea,6.3,45,4884.0,9.0,108.53,0,0,0.0,0.0,20,24,0,0,0,0,3,29,0,1.84
Lamare Bogarde,2026-03-12,Lille,Aston Villa,7.1,90,9693.0,19.0,107.7,0,0,0.0,0.01,33,37,1,0,1,0,2,52,0,1.96
Lamare Bogarde,2026-03-15,Manchester United,Aston Villa,5.7,90,9806.0,19.0,108.96,0,0,0.0,0.03,41,47,0,0,1,0,7,64,0,1.94
Lamare Bogarde,2026-03-19,Aston Villa,Lille,7.1,74,8068.0,16.0,109.03,0,0,0.0,0.02,45,49,0,0,1,0,3,62,0,1.98
Lamare Bogarde,2026-03-22,Aston Villa,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lamare Bogarde,2026-03-27,Norway U21,Netherlands U21,6.4,90,9781.0,20.0,108.68,0,0,0.0,0.0,43,49,0,0,2,0,4,67,0,2.04
Lamare Bogarde,2026-03-30,Netherlands U21,Belgium U21,6.6,23,2507.0,6.0,109.0,0,0,0.0,0.0,9,10,0,0,1,0,2,16,0,2.39
Lamare Bogarde,2026-04-09,Bologna,Aston Villa,6.4,10,1075.0,2.0,107.5,0,0,0.0,0.0,3,3,0,0,0,0,1,3,0,1.86
Lamare Bogarde,2026-04-12,Nottingham Forest,Aston Villa,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lamare Bogarde,2026-04-16,Aston Villa,Bologna,6.7,12,1281.0,2.0,106.75,0,0,0.0,0.0,1,1,0,0,0,0,1,2,0,1.56
Lamare Bogarde,2026-04-19,Aston Villa,Sunderland,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Lamare Bogarde,2026-04-25,Fulham,Aston Villa,6.3,74,7984.0,14.0,107.89,0,0,0.0,0.01,28,29,0,0,0,0,4,39,0,1.75
