Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Riccardo Calafiori,2026-02-12,Brentford,Arsenal,6.7,9,972.0,2.0,108.0,0,0,0.0,0.0,6,6,0,0,0,0,0,13,0.0,2.06,23
Riccardo Calafiori,2026-02-18,Wolverhampton,Arsenal,,1,108.0,0.0,108.0,0,0,0.0,0.01,2,5,0,0,0,0,0,5,0.0,0.0,23
Riccardo Calafiori,2026-02-22,Tottenham Hotspur,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23
Riccardo Calafiori,2026-03-01,Arsenal,Chelsea,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23
Riccardo Calafiori,2026-03-04,Brighton & Hove Albion,Arsenal,6.6,26,2808.0,5.0,108.0,0,0,0.0,0.0,5,9,0,0,0,0,0,17,0.0,1.78,23
Riccardo Calafiori,2026-03-07,Mansfield Town,Arsenal,6.5,76,8208.0,15.0,108.0,0,0,0.0,0.0,36,38,1,0,1,0,3,55,0.0,1.83,23
Riccardo Calafiori,2026-03-11,Bayer 04 Leverkusen,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23
Riccardo Calafiori,2026-03-14,Arsenal,Everton,7.2,74,7992.0,15.0,108.0,0,0,0.15,0.09,43,46,1,0,0,0,6,56,0.0,1.88,23
Riccardo Calafiori,2026-03-17,Arsenal,Bayer 04 Leverkusen,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23
Riccardo Calafiori,2026-03-22,Arsenal,Manchester City,6.8,25,2700.0,5.0,108.0,0,0,0.0,0.0,10,10,0,0,0,0,2,19,0.0,1.85,23
Riccardo Calafiori,2026-03-26,Italy,Northern Ireland,7.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,55,68,1,0,0,0,2,85,0.0,1.85,23
Riccardo Calafiori,2026-03-31,Bosnia & Herzegovina,Italy,7.1,120,12960.0,24.0,108.0,0,0,0.0,0.0,27,34,0,0,3,0,1,51,0.0,1.85,23
Riccardo Calafiori,2026-04-04,Southampton,Arsenal,6.3,30,3240.0,6.0,108.0,0,0,0.0,0.0,10,11,0,0,0,0,0,15,0.0,1.85,23
Riccardo Calafiori,2026-04-07,Sporting CP,Arsenal,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.01,18,22,0,0,2,0,2,38,0.0,1.85,23
Riccardo Calafiori,2026-04-29,Atlético Madrid,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23
