Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Romaine Mundle,2025-12-06,Manchester City,Sunderland,6.4,17,1836.0,3.0,108.0,0,0,0.04,0.01,5,5,0,0,0,0,2,9,0,1.63,23
Romaine Mundle,2025-12-14,Sunderland,Newcastle United,6.5,15,1620.0,3.0,108.0,0,0,0.0,0.0,1,1,0,0,0,0,1,3,0,1.85,23
Romaine Mundle,2025-12-20,Brighton & Hove Albion,Sunderland,6.2,27,2916.0,5.0,108.0,0,0,0.08,0.0,2,4,0,0,0,0,0,12,0,1.71,23
Romaine Mundle,2025-12-28,Sunderland,Leeds United,6.5,9,972.0,2.0,108.0,0,0,0.0,0.0,3,4,0,0,0,0,0,5,0,2.06,23
Romaine Mundle,2026-01-01,Sunderland,Manchester City,6.4,18,1944.0,4.0,108.0,0,0,0.0,0.0,2,3,0,0,0,0,1,12,0,2.06,23
Romaine Mundle,2026-01-04,Tottenham Hotspur,Sunderland,7.0,31,3348.0,6.0,108.0,0,0,0.0,0.01,6,6,0,0,0,0,2,21,0,1.79,23
Romaine Mundle,2026-01-07,Brentford,Sunderland,6.9,38,4104.0,8.0,108.0,0,0,0.33,0.01,6,7,1,0,1,0,2,17,0,1.95,23
Romaine Mundle,2026-01-10,Everton,Sunderland,6.1,120,12960.0,24.0,108.0,0,0,0.0,0.0,36,40,1,0,0,0,9,74,0,1.85,23
Romaine Mundle,2026-01-17,Sunderland,Crystal Palace,6.5,88,9504.0,18.0,108.0,0,0,0.0,0.02,23,28,0,0,0,0,5,41,0,1.89,23
Romaine Mundle,2026-01-24,West Ham United,Sunderland,5.9,45,4860.0,9.0,108.0,0,0,0.0,0.0,6,7,0,0,0,0,0,17,0,1.85,23
Romaine Mundle,2026-02-02,Sunderland,Burnley,6.6,10,1080.0,2.0,108.0,0,0,0.0,0.01,4,4,0,0,0,0,1,7,0,1.85,23
Romaine Mundle,2026-02-07,Arsenal,Sunderland,6.7,26,2808.0,5.0,108.0,0,0,0.0,0.0,3,6,0,0,0,0,0,11,0,1.78,23
Romaine Mundle,2026-02-11,Sunderland,Liverpool,6.4,10,1080.0,2.0,108.0,0,0,0.0,0.01,7,7,0,0,0,0,1,13,0,1.85,23
Romaine Mundle,2026-02-15,Oxford United,Sunderland,7.9,90,9720.0,18.0,108.0,0,0,0.0,0.0,14,18,1,0,0,0,4,60,0,1.85,23
Romaine Mundle,2026-02-22,Sunderland,Fulham,6.4,51,5508.0,10.0,108.0,0,0,0.42,0.2,17,18,0,0,0,0,5,29,0,1.82,23
