Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Matteo Ruggeri,2026-02-21,Atlético Madrid,Espanyol,8.2,90,9890.0,19.0,109.89,0,0,0.04,0.82,54,61,3,0,1,0,6,87,0,1.92
Matteo Ruggeri,2026-02-24,Atlético Madrid,Club Brugge KV,7.6,90,9903.0,20.0,110.03,0,0,0.0,0.58,42,54,5,0,2,0,9,81,0,2.02
Matteo Ruggeri,2026-02-28,Real Oviedo,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Matteo Ruggeri,2026-03-03,FC Barcelona,Atlético Madrid,5.7,90,9760.0,20.0,108.44,0,0,0.0,0.0,17,25,0,0,2,0,5,59,0,2.05
Matteo Ruggeri,2026-03-07,Atlético Madrid,Real Sociedad,6.9,90,9861.0,17.0,109.57,0,0,0.0,0.38,43,48,3,0,0,0,6,80,0,1.72
Matteo Ruggeri,2026-03-10,Atlético Madrid,Tottenham Hotspur,6.5,90,9807.0,20.0,108.97,0,0,0.04,0.1,49,58,2,0,2,0,3,76,0,2.04
Matteo Ruggeri,2026-03-14,Atlético Madrid,Getafe,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Matteo Ruggeri,2026-03-18,Tottenham Hotspur,Atlético Madrid,5.8,90,9802.0,20.0,108.91,0,0,0.0,0.02,46,54,1,0,2,0,3,75,0,2.04
Matteo Ruggeri,2026-03-22,Real Madrid,Atlético Madrid,6.0,90,9806.0,19.0,108.96,0,0,0.0,0.27,41,46,3,0,1,0,8,61,0,1.94
Matteo Ruggeri,2026-04-04,Atlético Madrid,FC Barcelona,6.4,45,4868.0,13.0,108.18,0,0,0.0,0.13,7,10,0,0,3,0,3,25,0,2.67
Matteo Ruggeri,2026-04-08,FC Barcelona,Atlético Madrid,7.4,90,9739.0,20.0,108.21,0,0,0.0,0.09,35,39,1,0,2,0,5,54,0,2.05
Matteo Ruggeri,2026-04-11,Sevilla,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Matteo Ruggeri,2026-04-14,Atlético Madrid,FC Barcelona,6.2,90,9706.0,17.0,107.84,0,0,0.0,0.0,18,23,0,0,0,0,5,46,0,1.75
Matteo Ruggeri,2026-04-18,Atlético Madrid,Real Sociedad,6.2,62,6804.0,16.0,109.74,0,0,0.0,0.0,33,41,0,0,3,0,4,58,0,2.35
Matteo Ruggeri,2026-04-25,Atlético Madrid,Athletic Club,6.5,90,9815.0,22.0,109.06,0,0,0.0,0.03,30,44,1,0,3,0,5,72,0,2.24
