Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Jose Maria Gimenez,2026-02-12,Atlético Madrid,FC Barcelona,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jose Maria Gimenez,2026-02-15,Rayo Vallecano,Atlético Madrid,6.7,90,,,0.0,0,0,0.09,0.02,56,61,0,0,1,0,5,74
Jose Maria Gimenez,2026-02-18,Club Brugge KV,Atlético Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jose Maria Gimenez,2026-02-21,Atlético Madrid,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jose Maria Gimenez,2026-02-24,Atlético Madrid,Club Brugge KV,6.6,10,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,2
Jose Maria Gimenez,2026-02-28,Real Oviedo,Atlético Madrid,7.1,90,,,0.0,0,0,0.07,0.01,58,63,0,0,1,0,4,79
Jose Maria Gimenez,2026-03-03,FC Barcelona,Atlético Madrid,6.9,14,,,0.0,0,0,0.0,0.0,2,3,0,0,0,0,0,8
Jose Maria Gimenez,2026-03-07,Atlético Madrid,Real Sociedad,7.1,90,,,0.0,0,0,0.26,0.17,47,56,1,0,2,0,6,78
Jose Maria Gimenez,2026-03-10,Atlético Madrid,Tottenham Hotspur,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Jose Maria Gimenez,2026-03-14,Atlético Madrid,Getafe,7.9,90,,,0.0,0,0,0.0,0.01,62,65,0,0,0,0,3,83
Jose Maria Gimenez,2026-03-18,Tottenham Hotspur,Atlético Madrid,5.7,9,,,0.0,0,0,0.0,0.0,1,2,0,0,0,0,0,4
Jose Maria Gimenez,2026-03-22,Real Madrid,Atlético Madrid,5.1,45,,,0.0,0,0,0.0,0.01,20,24,0,0,1,0,0,27
Jose Maria Gimenez,2026-03-27,England,Uruguay,7.1,74,,,0.0,0,0,0.0,0.0,65,66,0,0,0,0,0,75
Jose Maria Gimenez,2026-03-31,Algeria,Uruguay,7.1,90,,,0.0,0,0,0.0,0.0,46,50,0,0,0,0,1,55
Jose Maria Gimenez,2026-04-04,Atlético Madrid,FC Barcelona,6.8,29,,,0.0,0,0,0.0,0.0,0,1,0,0,1,0,0,9
