Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Timo Becker,29,2026-05-17,FC Schalke 04,Eintracht Braunschweig,2. Bundesliga,7.6,90,,0,0.0,0,0,0.26,0.03,59,67,1,0,3,0,9,102,D,CB
Timo Becker,29,2026-05-09,1. FC Nürnberg,FC Schalke 04,2. Bundesliga,6.0,77,,0,0.0,0,0,0.0,0.03,10,17,1,0,1,0,3,45,D,CB
Timo Becker,29,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,7.1,90,,0,0.0,0,0,0.18,0.01,10,17,0,0,0,0,3,41,D,CB
Timo Becker,29,2026-04-26,SC Paderborn 07,FC Schalke 04,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.01,26,31,0,0,3,0,2,59,D,CB
Timo Becker,29,2026-04-19,FC Schalke 04,Preußen Münster,2. Bundesliga,7.4,61,,0,0.0,0,0,0.12,0.05,31,39,1,0,0,0,5,58,D,CB
Timo Becker,29,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,7.7,90,,0,0.0,0,0,0.01,0.72,18,26,2,0,2,0,4,55,D,CB
Timo Becker,29,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,7.4,90,,0,0.0,0,0,0.0,0.04,23,32,0,0,2,0,7,70,D,CB
Timo Becker,29,2026-03-21,Darmstadt 98,FC Schalke 04,2. Bundesliga,6.8,90,,0,0.0,0,0,0.15,0.02,17,21,0,0,0,0,4,52,D,CB
Timo Becker,29,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,7.3,90,,0,0.0,0,0,0.13,0.36,15,25,1,0,1,0,5,61,D,CB
Timo Becker,29,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,7.4,90,,0,0.0,0,0,0.13,0.0,8,20,0,0,0,0,2,54,D,CB
Timo Becker,29,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,7.0,90,,0,0.0,0,0,0.0,0.04,28,36,0,0,0,0,7,68,D,CB
Timo Becker,29,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,6.4,72,,0,0.0,0,0,0.09,0.03,21,33,0,0,1,0,4,58,D,CB
Timo Becker,29,2026-02-15,Holstein Kiel,FC Schalke 04,2. Bundesliga,6.9,45,,0,0.0,0,0,0.0,0.18,10,10,2,0,0,0,1,22,D,CB
Timo Becker,29,2026-02-07,FC Schalke 04,SG Dynamo Dresden,2. Bundesliga,6.3,90,,0,0.0,0,0,0.07,0.23,16,32,2,0,0,0,3,59,D,CB
Timo Becker,29,2026-01-31,VfL Bochum 1848,FC Schalke 04,2. Bundesliga,6.1,90,,0,0.0,0,0,0.0,0.02,31,43,0,0,0,0,5,64,D,CB
