Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Soufiane El-Faouzi,23,2026-05-17,FC Schalke 04,Eintracht Braunschweig,2. Bundesliga,6.8,90,,0,0.0,0,0,0.11,0.07,42,54,0,0,0,0,5,75,M,MC
Soufiane El-Faouzi,23,2026-05-09,1. FC Nürnberg,FC Schalke 04,2. Bundesliga,6.7,77,,0,0.0,0,0,0.42,0.21,20,31,1,0,0,0,8,45,M,MC
Soufiane El-Faouzi,23,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,6.9,90,,0,0.0,0,0,0.08,0.17,16,27,2,0,3,0,8,58,M,MC
Soufiane El-Faouzi,23,2026-04-26,SC Paderborn 07,FC Schalke 04,2. Bundesliga,6.7,90,,0,0.0,0,0,0.02,0.18,30,40,0,0,0,0,3,60,M,MC
Soufiane El-Faouzi,23,2026-04-19,FC Schalke 04,Preußen Münster,2. Bundesliga,7.7,70,,0,0.0,0,0,0.17,0.29,32,42,2,0,1,0,7,63,M,MC
Soufiane El-Faouzi,23,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,7.7,90,,0,0.0,1,0,0.21,0.1,20,32,2,0,2,0,6,53,M,MC
Soufiane El-Faouzi,23,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,7.7,90,,0,0.0,0,0,0.24,0.55,34,39,3,0,4,0,6,63,M,MC
Soufiane El-Faouzi,23,2026-03-21,Darmstadt 98,FC Schalke 04,2. Bundesliga,6.6,90,,0,0.0,0,0,0.0,0.04,18,28,2,0,1,0,3,44,M,MC
Soufiane El-Faouzi,23,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,6.4,90,,0,0.0,0,0,0.0,0.34,12,23,2,0,0,0,8,43,M,MC
Soufiane El-Faouzi,23,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,7.2,90,,0,0.0,0,0,0.13,0.04,11,20,0,0,2,0,5,46,M,MC
Soufiane El-Faouzi,23,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,5.9,90,,0,0.0,0,0,0.02,0.02,20,35,1,0,2,0,8,56,M,MC
Soufiane El-Faouzi,23,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,5.8,90,,0,0.0,0,0,0.03,0.08,28,36,1,0,1,0,6,56,M,MC
Soufiane El-Faouzi,23,2026-02-15,Holstein Kiel,FC Schalke 04,2. Bundesliga,6.2,90,,0,0.0,0,0,0.03,0.03,16,25,0,0,3,0,5,46,M,MC
Soufiane El-Faouzi,23,2026-02-07,FC Schalke 04,SG Dynamo Dresden,2. Bundesliga,7.6,90,,0,0.0,0,0,0.04,0.63,19,24,3,0,2,0,3,41,M,MC
Soufiane El-Faouzi,23,2026-01-31,VfL Bochum 1848,FC Schalke 04,2. Bundesliga,6.1,90,,0,0.0,0,0,0.1,0.09,32,44,1,0,1,0,5,64,M,MC
