Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Edin Džeko,40,2026-06-18,Switzerland,Bosnia & Herzegovina,"FIFA World Cup, Group B",6.6,64,,0,0.0,0,0,0.12,0.15,16,21,0,0,1,0,2,31,F,ATT
Edin Džeko,40,2026-06-12,Canada,Bosnia & Herzegovina,"FIFA World Cup, Group B",,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Edin Džeko,40,2026-05-17,FC Schalke 04,Eintracht Braunschweig,2. Bundesliga,6.6,24,,0,0.0,0,0,0.0,0.02,3,5,1,0,0,0,0,8,F,ATT
Edin Džeko,40,2026-05-09,1. FC Nürnberg,FC Schalke 04,2. Bundesliga,6.5,19,,0,0.0,0,0,0.09,0.03,9,12,0,0,0,0,1,16,F,ATT
Edin Džeko,40,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,6.5,21,,0,0.0,0,0,0.0,0.02,7,10,1,0,0,0,1,11,F,ATT
Edin Džeko,40,2026-03-31,Bosnia & Herzegovina,Italy,World Cup Qual. UEFA Playoffs,7.3,120,,0,0.0,0,0,0.0,0.0,18,24,2,0,0,0,0,36,F,ATT
Edin Džeko,40,2026-03-26,Wales,Bosnia & Herzegovina,World Cup Qual. UEFA Playoffs,7.8,90,,0,0.0,1,0,0.0,0.0,11,19,3,0,0,0,2,33,F,ATT
Edin Džeko,40,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,6.6,52,,0,0.0,1,0,0.53,0.16,6,13,1,0,0,0,1,24,F,ATT
Edin Džeko,40,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,8.0,88,,0,0.0,1,0,0.96,0.24,19,27,3,0,0,0,2,42,F,ATT
Edin Džeko,40,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,6.3,90,,0,0.0,0,0,0.13,0.42,17,24,3,0,0,0,0,31,F,ATT
Edin Džeko,40,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,9.4,76,,0,0.0,1,0,0.49,0.23,18,30,2,0,0,0,1,48,F,ATT
Edin Džeko,40,2026-02-15,Holstein Kiel,FC Schalke 04,2. Bundesliga,7.9,90,,0,0.0,0,0,0.63,0.61,19,28,3,0,0,0,5,54,F,ATT
Edin Džeko,40,2026-02-07,FC Schalke 04,SG Dynamo Dresden,2. Bundesliga,9.3,71,,0,0.0,2,0,0.51,0.09,5,14,0,0,0,0,3,31,F,ATT
