Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Hasan Kuruçay,28,2026-05-17,FC Schalke 04,Eintracht Braunschweig,2. Bundesliga,8.9,90,,0,0.0,0,0,0.04,0.09,114,117,0,0,3,0,7,132,D,CB
Hasan Kuruçay,28,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,7.3,81,,0,0.0,0,0,0.0,0.01,23,28,0,0,1,0,4,39,D,CB
Hasan Kuruçay,28,2026-04-26,SC Paderborn 07,FC Schalke 04,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.06,79,87,0,0,1,0,6,104,D,CB
Hasan Kuruçay,28,2026-04-19,FC Schalke 04,Preußen Münster,2. Bundesliga,7.3,90,,0,0.0,0,0,0.04,0.03,75,79,0,0,0,0,3,89,D,CB
Hasan Kuruçay,28,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.01,23,31,0,0,1,0,5,41,D,CB
Hasan Kuruçay,28,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,7.9,90,,0,0.0,0,0,0.0,0.01,67,75,0,0,2,0,10,89,D,CB
Hasan Kuruçay,28,2026-03-21,Darmstadt 98,FC Schalke 04,2. Bundesliga,7.2,90,,0,0.0,0,0,0.0,0.02,26,35,1,0,2,0,6,48,D,CB
Hasan Kuruçay,28,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,6.7,90,,0,0.0,0,0,0.04,0.01,27,34,0,0,3,0,2,47,D,CB
Hasan Kuruçay,28,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.01,15,24,0,0,0,0,2,42,D,CB
Hasan Kuruçay,28,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.02,69,77,0,0,1,0,8,90,D,CB
Hasan Kuruçay,28,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,6.3,72,,0,0.0,0,0,0.0,0.0,29,35,0,0,1,0,4,45,D,CB
Hasan Kuruçay,28,2026-02-15,Holstein Kiel,FC Schalke 04,2. Bundesliga,8.2,90,,0,0.0,1,0,0.86,0.11,17,25,1,0,0,0,4,39,D,CB
Hasan Kuruçay,28,2026-02-07,FC Schalke 04,SG Dynamo Dresden,2. Bundesliga,5.8,14,,0,0.0,0,0,0.0,0.0,3,4,0,0,0,0,0,11,D,CB
Hasan Kuruçay,28,2026-01-25,FC Schalke 04,1. FC Kaiserslautern,2. Bundesliga,6.1,89,,0,0.0,0,0,0.07,0.02,63,77,0,0,1,0,3,89,D,CB
Hasan Kuruçay,28,2026-01-17,Hertha BSC,FC Schalke 04,2. Bundesliga,7.7,90,,0,0.0,0,0,0.0,0.01,39,47,0,0,1,0,3,71,D,CB
