Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Adil Aouchiche,23,2026-05-17,FC Schalke 04,Eintracht Braunschweig,2. Bundesliga,8.1,81,,0,0.0,1,0,1.05,0.34,47,54,2,0,0,0,3,78,M,MC
Adil Aouchiche,23,2026-05-09,1. FC Nürnberg,FC Schalke 04,2. Bundesliga,6.3,90,,0,0.0,0,0,0.28,0.7,29,37,4,0,0,0,3,62,M,MC
Adil Aouchiche,23,2026-05-02,FC Schalke 04,Fortuna Düsseldorf,2. Bundesliga,6.8,89,,0,0.0,0,0,0.25,0.09,23,32,2,0,3,0,7,58,M,MC
Adil Aouchiche,23,2026-04-26,SC Paderborn 07,FC Schalke 04,2. Bundesliga,7.2,89,,0,0.0,1,0,0.55,0.42,25,36,1,0,0,0,6,63,M,MC
Adil Aouchiche,23,2026-04-19,FC Schalke 04,Preußen Münster,2. Bundesliga,8.6,81,,0,0.0,1,0,0.18,0.62,42,51,5,0,1,0,8,92,M,MC
Adil Aouchiche,23,2026-04-12,SV 07 Elversberg,FC Schalke 04,2. Bundesliga,7.0,82,,0,0.0,0,0,0.13,0.11,35,41,1,0,0,0,3,56,M,MC
Adil Aouchiche,23,2026-04-05,FC Schalke 04,Karlsruher SC,2. Bundesliga,7.4,85,,0,0.0,0,0,0.33,0.49,42,49,6,0,0,0,6,83,M,MC
Adil Aouchiche,23,2026-03-31,Algeria,Uruguay,Int. Friendly Games,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,M,MC
Adil Aouchiche,23,2026-03-27,Algeria,Guatemala,Int. Friendly Games,6.9,21,,0,0.0,0,0,0.0,0.0,18,18,0,0,0,0,0,21,M,MC
Adil Aouchiche,23,2026-03-21,Darmstadt 98,FC Schalke 04,2. Bundesliga,7.0,90,,0,0.0,0,0,0.56,0.26,11,17,4,0,0,0,3,43,M,MC
Adil Aouchiche,23,2026-03-15,FC Schalke 04,Hannover 96,2. Bundesliga,6.5,56,,0,0.0,0,0,0.07,0.02,15,23,0,0,2,0,2,40,M,MC
Adil Aouchiche,23,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,8.2,88,,0,0.0,0,0,0.2,0.61,18,25,8,0,0,0,2,55,M,MC
Adil Aouchiche,23,2026-02-28,SpVgg Greuther Fürth,FC Schalke 04,2. Bundesliga,7.2,85,,0,0.0,0,0,0.06,0.35,18,26,2,0,0,0,2,50,M,MC
Adil Aouchiche,23,2026-02-21,FC Schalke 04,1. FC Magdeburg,2. Bundesliga,7.9,81,,0,0.0,0,0,0.17,0.28,27,34,4,0,0,0,9,57,M,MC
Adil Aouchiche,23,2026-02-15,Holstein Kiel,FC Schalke 04,2. Bundesliga,7.7,84,,0,0.0,0,0,0.2,0.58,18,25,5,0,1,0,6,62,M,MC
