Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Florian Wirtz,2026-02-11,Sunderland,Liverpool,6.7,90,9720.0,18.0,108.0,0,0,0.62,0.1,54,61,2,0,0,0,6,81,0,1.85,23
Florian Wirtz,2026-02-14,Liverpool,Brighton & Hove Albion,7.1,71,7668.0,14.0,108.0,0,0,0.0,0.0,17,25,0,0,0,0,2,33,0,1.83,23
Florian Wirtz,2026-03-06,Wolverhampton,Liverpool,6.6,21,2268.0,4.0,108.0,0,0,0.0,0.0,15,17,0,0,0,0,2,23,0,1.76,23
Florian Wirtz,2026-03-10,Galatasaray,Liverpool,6.3,73,7884.0,15.0,108.0,0,0,0.36,0.01,20,28,0,0,0,0,4,47,0,1.9,23
Florian Wirtz,2026-03-15,Liverpool,Tottenham Hotspur,6.8,64,6912.0,13.0,108.0,0,0,0.0,0.21,34,40,4,0,0,0,2,49,0,1.88,23
Florian Wirtz,2026-03-18,Liverpool,Galatasaray,8.7,89,9612.0,18.0,108.0,0,0,0.64,1.06,51,63,8,0,0,0,4,85,0,1.87,23
Florian Wirtz,2026-03-21,Brighton & Hove Albion,Liverpool,7.1,90,9720.0,18.0,108.0,0,0,0.03,0.06,51,59,2,0,1,0,7,71,0,1.85,23
Florian Wirtz,2026-03-27,Switzerland,Germany,10.0,90,9720.0,18.0,108.0,2,0,0.0,0.0,70,78,5,0,1,0,9,100,0,1.85,23
Florian Wirtz,2026-03-30,Germany,Ghana,7.5,61,6588.0,12.0,108.0,0,0,0.0,0.0,39,46,2,0,1,0,1,60,0,1.82,23
Florian Wirtz,2026-04-04,Manchester City,Liverpool,6.3,68,7344.0,14.0,108.0,0,0,0.0,0.0,25,30,1,0,0,0,1,38,0,1.91,23
Florian Wirtz,2026-04-08,Paris Saint-Germain,Liverpool,7.0,78,8424.0,16.0,108.0,0,0,0.06,0.04,17,19,1,0,0,0,4,40,0,1.9,23
Florian Wirtz,2026-04-11,Liverpool,Fulham,7.7,68,7344.0,14.0,108.0,0,0,0.3,0.24,45,47,3,0,0,0,5,55,0,1.91,23
Florian Wirtz,2026-04-14,Liverpool,Paris Saint-Germain,6.8,90,9720.0,18.0,108.0,0,0,0.05,0.35,36,45,4,0,0,0,7,62,0,1.85,23
Florian Wirtz,2026-04-19,Everton,Liverpool,6.5,84,9072.0,17.0,108.0,0,0,0.0,0.25,42,48,4,0,1,0,4,63,0,1.87,23
Florian Wirtz,2026-04-25,Liverpool,Crystal Palace,7.5,90,9720.0,18.0,108.0,1,0,0.08,0.17,28,36,0,0,0,0,3,51,0,1.85,23
