Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Fabian Schar,2025-11-05,Newcastle United,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Fabian Schar,2025-11-09,Brentford,Newcastle United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Fabian Schar,2025-11-22,Newcastle United,Manchester City,6.8,90,,,0.0,0,0,0.0,0.07,33,45,0,0,1,0,1,61
Fabian Schar,2025-11-25,Olympique de Marseille,Newcastle United,6.0,61,,,0.0,0,0,0.11,0.01,13,16,0,0,1,0,1,30
Fabian Schar,2025-11-29,Everton,Newcastle United,,1,,,0.0,0,0,0.0,0.0,2,3,0,0,0,0,0,4
Fabian Schar,2025-12-02,Newcastle United,Tottenham Hotspur,,1,,,0.0,0,0,0.0,0.0,4,4,0,0,0,0,0,5
Fabian Schar,2025-12-06,Newcastle United,Burnley,7.2,90,,,0.0,0,0,0.11,0.01,70,79,0,0,0,0,5,91
Fabian Schar,2025-12-10,Bayer 04 Leverkusen,Newcastle United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Fabian Schar,2025-12-14,Sunderland,Newcastle United,6.5,48,,,0.0,0,0,0.02,0.26,44,52,0,0,1,0,5,60
Fabian Schar,2025-12-17,Newcastle United,Fulham,7.0,90,,,0.0,0,0,0.0,0.0,66,73,0,0,0,0,3,82
Fabian Schar,2025-12-20,Newcastle United,Chelsea,6.3,90,,,0.0,0,0,0.1,0.03,31,36,0,0,0,0,3,50
Fabian Schar,2025-12-26,Manchester United,Newcastle United,6.8,90,,,0.0,0,0,0.27,0.01,74,85,0,0,1,0,4,96
Fabian Schar,2025-12-30,Burnley,Newcastle United,7.9,90,,,0.0,0,0,0.05,0.03,57,69,1,0,1,0,1,82
Fabian Schar,2026-01-04,Newcastle United,Crystal Palace,7.9,90,,,0.0,0,0,0.2,0.08,53,63,1,0,0,0,4,80
Fabian Schar,2026-01-07,Newcastle United,Leeds United,6.7,76,,,0.0,0,0,0.12,0.02,53,61,0,0,2,0,1,74
