Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Anthony Gordon,2026-02-04,Manchester City,Newcastle United,6.4,44,4725.0,8.0,107.39,0,0,0.0,0.0,13,16,0,0,0,0,1,22,0,1.69
Anthony Gordon,2026-02-10,Tottenham Hotspur,Newcastle United,7.1,88,9408.0,17.0,106.91,0,0,0.49,0.11,13,16,1,0,0,0,2,34,0,1.81
Anthony Gordon,2026-02-14,Aston Villa,Newcastle United,6.7,27,2881.0,5.0,106.7,0,0,0.0,0.0,9,9,0,0,0,0,0,11,0,1.74
Anthony Gordon,2026-02-18,Qarabağ FK,Newcastle United,10.0,68,7295.0,14.0,107.28,4,0,3.45,0.14,17,20,2,0,1,0,1,34,0,1.92
Anthony Gordon,2026-02-21,Manchester City,Newcastle United,6.5,78,8266.0,15.0,105.97,0,0,0.21,0.01,4,5,1,0,0,0,1,15,0,1.81
Anthony Gordon,2026-02-24,Newcastle United,Qarabağ FK,7.6,36,3902.0,7.0,108.39,0,0,0.02,0.19,16,21,4,0,0,0,0,29,0,1.79
Anthony Gordon,2026-02-28,Newcastle United,Everton,6.2,86,9248.0,18.0,107.53,0,0,0.08,0.05,24,30,1,0,1,0,1,49,0,1.95
Anthony Gordon,2026-03-04,Newcastle United,Manchester United,7.9,85,9164.0,16.0,107.81,1,0,1.32,0.13,16,20,2,0,0,0,5,42,0,1.75
Anthony Gordon,2026-03-07,Newcastle United,Manchester City,6.7,18,1915.0,3.0,106.39,0,0,0.0,0.0,2,4,0,0,0,0,0,6,0,1.57
Anthony Gordon,2026-03-10,Newcastle United,FC Barcelona,6.5,23,2457.0,4.0,106.83,0,0,0.0,0.03,3,6,0,0,0,0,0,10,0,1.63
Anthony Gordon,2026-03-14,Chelsea,Newcastle United,7.9,90,9618.0,17.0,106.87,1,0,1.12,0.01,13,14,0,0,0,0,4,28,0,1.77
Anthony Gordon,2026-03-18,FC Barcelona,Newcastle United,6.6,81,8547.0,16.0,105.52,0,0,0.17,0.0,3,4,1,0,0,0,0,10,0,1.87
Anthony Gordon,2026-03-22,Newcastle United,Sunderland,8.1,89,9508.0,17.0,106.83,1,0,0.48,0.03,13,13,1,0,0,0,3,30,0,1.79
Anthony Gordon,2026-03-31,England,Japan,6.6,71,7661.0,14.0,107.9,0,0,0.0,0.0,24,33,1,0,0,0,1,46,0,1.83
Anthony Gordon,2026-04-12,Crystal Palace,Newcastle United,6.6,71,7640.0,14.0,107.61,0,0,0.04,0.03,19,26,0,0,0,0,2,38,0,1.83
