Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Noah Sarenren Bazee,29,2026-05-17,Arminia Bielefeld,Hertha BSC,2. Bundesliga,6.7,11,,0,0.0,0,0,0.35,0.01,5,5,0,0,0,0,1,8,F,ATT
Noah Sarenren Bazee,29,2026-05-08,1. FC Kaiserslautern,Arminia Bielefeld,2. Bundesliga,6.5,14,,0,0.0,0,0,0.0,0.0,1,4,0,0,0,0,2,6,F,ATT
Noah Sarenren Bazee,29,2026-05-02,Arminia Bielefeld,VfL Bochum 1848,2. Bundesliga,6.5,13,,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,0,3,F,ATT
Noah Sarenren Bazee,29,2026-04-25,Preußen Münster,Arminia Bielefeld,2. Bundesliga,6.6,15,,0,0.0,0,0,0.01,0.0,4,4,0,0,0,0,0,10,F,ATT
Noah Sarenren Bazee,29,2026-04-18,Arminia Bielefeld,1. FC Nürnberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Noah Sarenren Bazee,29,2026-04-10,Karlsruher SC,Arminia Bielefeld,2. Bundesliga,6.3,15,,0,0.0,0,0,0.18,0.0,1,2,0,0,0,0,0,4,F,ATT
Noah Sarenren Bazee,29,2026-04-04,Arminia Bielefeld,Darmstadt 98,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Noah Sarenren Bazee,29,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,6.3,45,,0,0.0,0,0,0.07,0.0,3,7,0,0,0,0,2,15,F,ATT
Noah Sarenren Bazee,29,2026-03-14,Arminia Bielefeld,SC Paderborn 07,2. Bundesliga,5.6,73,,0,0.0,0,0,0.77,0.0,3,8,0,0,0,0,3,24,F,ATT
Noah Sarenren Bazee,29,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,6.4,31,,0,0.0,0,0,0.19,0.0,2,6,0,0,0,0,1,13,F,ATT
Noah Sarenren Bazee,29,2026-02-28,Arminia Bielefeld,Hannover 96,2. Bundesliga,6.4,22,,0,0.0,0,0,0.18,0.12,3,4,1,0,0,0,1,9,F,ATT
Noah Sarenren Bazee,29,2026-02-20,SpVgg Greuther Fürth,Arminia Bielefeld,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,F,ATT
Noah Sarenren Bazee,29,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,6.7,10,,0,0.0,0,0,0.1,0.02,2,3,1,0,0,0,0,6,F,ATT
Noah Sarenren Bazee,29,2026-02-08,Arminia Bielefeld,Eintracht Braunschweig,2. Bundesliga,6.5,14,,0,0.0,0,0,0.0,0.0,2,5,0,0,1,0,2,12,F,ATT
