Nom,Age,Match_Date,Home_Team,Away_Team,Tournament,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Position_SofaScore,Poste_Cat
Robin Knoche,34,2026-05-17,Arminia Bielefeld,Hertha BSC,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
Robin Knoche,34,2026-05-08,1. FC Kaiserslautern,Arminia Bielefeld,2. Bundesliga,7.3,90,,0,0.0,0,0,0.06,0.11,66,72,1,0,0,0,2,94,D,CB
Robin Knoche,34,2026-05-02,Arminia Bielefeld,VfL Bochum 1848,2. Bundesliga,7.3,90,,0,0.0,0,0,0.06,0.01,33,37,0,0,0,0,0,61,D,CB
Robin Knoche,34,2026-04-25,Preußen Münster,Arminia Bielefeld,2. Bundesliga,6.2,90,,0,0.0,0,0,0.0,0.01,18,26,1,0,1,0,2,57,D,CB
Robin Knoche,34,2026-04-10,Karlsruher SC,Arminia Bielefeld,2. Bundesliga,7.3,90,,0,0.0,1,0,0.83,0.01,61,67,0,0,0,0,2,86,D,CB
Robin Knoche,34,2026-04-04,Arminia Bielefeld,Darmstadt 98,2. Bundesliga,6.8,90,,0,0.0,0,0,0.0,0.13,38,44,1,0,1,0,3,54,D,CB
Robin Knoche,34,2026-03-21,SV 07 Elversberg,Arminia Bielefeld,2. Bundesliga,6.7,9,,0,0.0,0,0,0.0,0.0,2,6,0,0,0,0,2,9,D,CB
Robin Knoche,34,2026-03-06,FC Schalke 04,Arminia Bielefeld,2. Bundesliga,7.1,90,,0,0.0,0,0,0.0,0.07,31,46,1,0,0,0,5,82,D,CB
Robin Knoche,34,2026-02-28,Arminia Bielefeld,Hannover 96,2. Bundesliga,7.3,90,,0,0.0,0,0,0.1,0.02,40,42,0,0,0,0,4,63,D,CB
Robin Knoche,34,2026-02-20,SpVgg Greuther Fürth,Arminia Bielefeld,2. Bundesliga,7.9,90,,0,0.0,1,0,0.56,0.07,53,56,0,0,2,0,6,71,D,CB
Robin Knoche,34,2026-02-15,1. FC Magdeburg,Arminia Bielefeld,2. Bundesliga,7.3,90,,0,0.0,0,0,0.0,0.05,20,25,1,0,1,0,2,51,D,CB
Robin Knoche,34,2026-02-08,Arminia Bielefeld,Eintracht Braunschweig,2. Bundesliga,7.0,90,,0,0.0,0,0,0.16,0.01,36,40,0,0,0,0,2,61,D,CB
Robin Knoche,34,2026-02-01,SG Dynamo Dresden,Arminia Bielefeld,2. Bundesliga,6.9,90,,0,0.0,0,0,0.0,0.02,77,85,0,0,0,0,8,97,D,CB
Robin Knoche,34,2026-01-23,Darmstadt 98,1. FC Nürnberg,2. Bundesliga,,0,,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,D,CB
